dataset,topic,form,row_index,entity,label,partition
neg_cities,cities,negated,1081,Chicago,1,train
neg_cities,cities,negated,1082,Milwaukee,0,train
neg_cities,cities,negated,1083,Milwaukee,1,train
neg_cities,cities,negated,1084,Bloemfontein,0,train
neg_cities,cities,negated,1085,Bloemfontein,1,train
neg_cities,cities,negated,1086,Uberlandia,0,train
neg_cities,cities,negated,1087,Uberlandia,1,train
neg_cities,cities,negated,1088,Curitiba,0,train
neg_cities,cities,negated,1089,Curitiba,1,train
neg_cities,cities,negated,1090,Rio de Janeiro,0,train
neg_cities,cities,negated,1091,Rio de Janeiro,1,train
neg_cities,cities,negated,1092,Ribeirao Preto,0,train
neg_cities,cities,negated,1093,Ribeirao Preto,1,train
neg_cities,cities,negated,1094,The Bronx,0,train
neg_cities,cities,negated,1095,The Bronx,1,train
neg_cities,cities,negated,1096,Samarkand,0,test
neg_cities,cities,negated,1097,Samarkand,1,test
neg_cities,cities,negated,1098,Da Nang,0,train
neg_cities,cities,negated,1099,Da Nang,1,train
neg_cities,cities,negated,1100,Tomsk,0,test
neg_cities,cities,negated,1101,Tomsk,1,test
neg_cities,cities,negated,1102,Najran,0,train
neg_cities,cities,negated,1103,Najran,1,train
neg_cities,cities,negated,1104,Bangkok,0,train
neg_cities,cities,negated,1105,Bangkok,1,train
neg_cities,cities,negated,1106,Oklahoma City,0,test
neg_cities,cities,negated,1107,Oklahoma City,1,test
neg_cities,cities,negated,1108,Izhevsk,0,train
neg_cities,cities,negated,1109,Izhevsk,1,train
neg_cities,cities,negated,1110,Madinat an Nasr,0,train
neg_cities,cities,negated,1111,Madinat an Nasr,1,train
neg_cities,cities,negated,1112,Yibin,0,train
neg_cities,cities,negated,1113,Yibin,1,train
neg_cities,cities,negated,1114,Sanmenxia,0,train
neg_cities,cities,negated,1115,Sanmenxia,1,train
neg_cities,cities,negated,1116,Rui'an,0,train
neg_cities,cities,negated,1117,Rui'an,1,train
neg_cities,cities,negated,1118,Ningbo,0,train
neg_cities,cities,negated,1119,Ningbo,1,train
neg_cities,cities,negated,1120,Jiujiang,0,train
neg_cities,cities,negated,1121,Jiujiang,1,train
neg_cities,cities,negated,1122,Jiaozuo,0,test
neg_cities,cities,negated,1123,Jiaozuo,1,test
neg_cities,cities,negated,1124,Jiangmen,0,train
neg_cities,cities,negated,1125,Jiangmen,1,train
neg_cities,cities,negated,1126,Huizhou,0,train
neg_cities,cities,negated,1127,Huizhou,1,train
neg_cities,cities,negated,1128,Harbin,0,train
neg_cities,cities,negated,1129,Harbin,1,train
neg_cities,cities,negated,1130,Herat,0,train
neg_cities,cities,negated,1131,Herat,1,train
neg_cities,cities,negated,1132,Kleinzschocher,0,train
neg_cities,cities,negated,1133,Kleinzschocher,1,train
neg_cities,cities,negated,1134,Davao,0,train
neg_cities,cities,negated,1135,Davao,1,train
neg_cities,cities,negated,1136,Sargodha,0,train
neg_cities,cities,negated,1137,Sargodha,1,train
neg_cities,cities,negated,1138,Islamabad,0,train
neg_cities,cities,negated,1139,Islamabad,1,train
neg_cities,cities,negated,1140,Zapopan,0,train
neg_cities,cities,negated,1141,Zapopan,1,train
neg_cities,cities,negated,1142,Visakhapatnam,0,train
neg_cities,cities,negated,1143,Visakhapatnam,1,train
neg_cities,cities,negated,1144,Rourkela,0,train
neg_cities,cities,negated,1145,Rourkela,1,train
neg_cities,cities,negated,1146,Dhanbad,0,train
neg_cities,cities,negated,1147,Dhanbad,1,train
neg_cities,cities,negated,1148,Bokaro,0,train
neg_cities,cities,negated,1149,Bokaro,1,train
neg_cities,cities,negated,1150,Tabriz,0,test
neg_cities,cities,negated,1151,Tabriz,1,test
neg_cities,cities,negated,1152,Tlaquepaque,0,train
neg_cities,cities,negated,1153,Tlaquepaque,1,train
neg_cities,cities,negated,1154,Victoria de Durango,0,train
neg_cities,cities,negated,1155,Victoria de Durango,1,train
neg_cities,cities,negated,1156,Kota Kinabalu,0,test
neg_cities,cities,negated,1157,Kota Kinabalu,1,test
neg_cities,cities,negated,1158,Nairobi,0,test
neg_cities,cities,negated,1159,Nairobi,1,test
neg_cities,cities,negated,1160,Taguig,0,train
neg_cities,cities,negated,1161,Taguig,1,train
neg_cities,cities,negated,1162,Rajkot,0,train
neg_cities,cities,negated,1163,Rajkot,1,train
neg_cities,cities,negated,1164,Pune,0,train
neg_cities,cities,negated,1165,Pune,1,train
neg_cities,cities,negated,1166,Ludhiana,0,train
neg_cities,cities,negated,1167,Ludhiana,1,train
neg_cities,cities,negated,1168,Jamshedpur,0,train
neg_cities,cities,negated,1169,Jamshedpur,1,train
neg_cities,cities,negated,1170,Bhiwandi,0,train
neg_cities,cities,negated,1171,Bhiwandi,1,train
neg_cities,cities,negated,1172,Erbil,0,train
neg_cities,cities,negated,1173,Erbil,1,train
neg_cities,cities,negated,1174,Chelyabinsk,0,train
neg_cities,cities,negated,1175,Chelyabinsk,1,train
neg_cities,cities,negated,1176,Uskudar,0,train
neg_cities,cities,negated,1177,Uskudar,1,train
neg_cities,cities,negated,1178,Bagcilar,0,train
neg_cities,cities,negated,1179,Bagcilar,1,train
neg_cities,cities,negated,1180,Quezon City,0,test
neg_cities,cities,negated,1181,Quezon City,1,test
neg_cities,cities,negated,1182,Mexico City,0,train
neg_cities,cities,negated,1183,Mexico City,1,train
neg_cities,cities,negated,1184,Leon de los Aldama,0,train
neg_cities,cities,negated,1185,Leon de los Aldama,1,train
neg_cities,cities,negated,1186,Fes,0,test
neg_cities,cities,negated,1187,Fes,1,test
neg_cities,cities,negated,1188,Surat,0,train
neg_cities,cities,negated,1189,Surat,1,train
neg_cities,cities,negated,1190,Barnaul,0,train
neg_cities,cities,negated,1191,Barnaul,1,train
neg_cities,cities,negated,1192,Buraydah,0,train
neg_cities,cities,negated,1193,Buraydah,1,train
neg_cities,cities,negated,1194,Bikaner,0,train
neg_cities,cities,negated,1195,Bikaner,1,train
neg_cities,cities,negated,1196,Mogadishu,0,train
neg_cities,cities,negated,1197,Mogadishu,1,train
neg_cities,cities,negated,1198,Homs,0,train
neg_cities,cities,negated,1199,Homs,1,train
neg_cities,cities,negated,1200,Port-au-Prince,0,train
neg_cities,cities,negated,1201,Port-au-Prince,1,train
neg_cities,cities,negated,1202,Thuan An,0,train
neg_cities,cities,negated,1203,Thuan An,1,train
neg_cities,cities,negated,1204,Sanaa,0,test
neg_cities,cities,negated,1205,Sanaa,1,test
neg_cities,cities,negated,1206,Pretoria,0,test
neg_cities,cities,negated,1207,Pretoria,1,test
neg_cities,cities,negated,1208,Pietermaritzburg,0,train
neg_cities,cities,negated,1209,Pietermaritzburg,1,train
neg_cities,cities,negated,1210,Abu Dhabi,0,train
neg_cities,cities,negated,1211,Abu Dhabi,1,train
neg_cities,cities,negated,1212,Sao Paulo,0,train
neg_cities,cities,negated,1213,Sao Paulo,1,train
neg_cities,cities,negated,1214,Lianyungang,0,train
neg_cities,cities,negated,1215,Lianyungang,1,train
neg_cities,cities,negated,1216,Xiaogan,0,train
neg_cities,cities,negated,1217,Xiaogan,1,train
neg_cities,cities,negated,1218,Taicang,0,train
neg_cities,cities,negated,1219,Taicang,1,train
neg_cities,cities,negated,1220,Guiyang,0,test
neg_cities,cities,negated,1221,Guiyang,1,test
neg_cities,cities,negated,1222,Ganzhou,0,test
neg_cities,cities,negated,1223,Ganzhou,1,test
neg_cities,cities,negated,1224,Shangyu,0,train
neg_cities,cities,negated,1225,Shangyu,1,train
neg_cities,cities,negated,1226,Jambi City,0,train
neg_cities,cities,negated,1227,Jambi City,1,train
neg_cities,cities,negated,1228,Indianapolis,0,train
neg_cities,cities,negated,1229,Indianapolis,1,train
neg_cities,cities,negated,1230,New York City,0,train
neg_cities,cities,negated,1231,New York City,1,train
neg_cities,cities,negated,1232,Bulawayo,0,train
neg_cities,cities,negated,1233,Bulawayo,1,train
neg_cities,cities,negated,1234,Santiago de Cuba,0,train
neg_cities,cities,negated,1235,Santiago de Cuba,1,train
neg_cities,cities,negated,1236,Quito,0,train
neg_cities,cities,negated,1237,Quito,1,train
neg_cities,cities,negated,1238,Shubra al Khaymah,0,train
neg_cities,cities,negated,1239,Shubra al Khaymah,1,train
neg_cities,cities,negated,1240,Al Mahallah al Kubra,0,train
neg_cities,cities,negated,1241,Al Mahallah al Kubra,1,train
neg_cities,cities,negated,1242,Suining,0,test
neg_cities,cities,negated,1243,Suining,1,test
neg_cities,cities,negated,1244,Guankou,0,train
neg_cities,cities,negated,1245,Guankou,1,train
neg_cities,cities,negated,1246,Langfang,0,train
neg_cities,cities,negated,1247,Langfang,1,train
neg_cities,cities,negated,1248,Jinan,0,test
neg_cities,cities,negated,1249,Jinan,1,test
neg_cities,cities,negated,1250,Guigang,0,train
neg_cities,cities,negated,1251,Guigang,1,train
neg_cities,cities,negated,1252,Dalian,0,train
neg_cities,cities,negated,1253,Dalian,1,train
neg_cities,cities,negated,1254,Chongqing,0,train
neg_cities,cities,negated,1255,Chongqing,1,train
neg_cities,cities,negated,1256,Homyel',0,train
neg_cities,cities,negated,1257,Homyel',1,train
neg_cities,cities,negated,1258,Winnipeg,0,train
neg_cities,cities,negated,1259,Winnipeg,1,train
neg_cities,cities,negated,1260,Klang,0,train
neg_cities,cities,negated,1261,Klang,1,train
neg_cities,cities,negated,1262,Irbid,0,train
neg_cities,cities,negated,1263,Irbid,1,train
neg_cities,cities,negated,1264,Bishkek,0,train
neg_cities,cities,negated,1265,Bishkek,1,train
neg_cities,cities,negated,1266,Muzaffarabad,0,train
neg_cities,cities,negated,1267,Muzaffarabad,1,train
neg_cities,cities,negated,1268,Kotli,0,train
neg_cities,cities,negated,1269,Kotli,1,train
neg_cities,cities,negated,1270,Nagpur,0,train
neg_cities,cities,negated,1271,Nagpur,1,train
neg_cities,cities,negated,1272,Kolhapur,0,train
neg_cities,cities,negated,1273,Kolhapur,1,train
neg_cities,cities,negated,1274,Cuttack,0,train
neg_cities,cities,negated,1275,Cuttack,1,train
neg_cities,cities,negated,1276,Makassar,0,train
neg_cities,cities,negated,1277,Makassar,1,train
neg_cities,cities,negated,1278,Yekaterinburg,0,train
neg_cities,cities,negated,1279,Yekaterinburg,1,train
neg_cities,cities,negated,1280,Dammam,0,train
neg_cities,cities,negated,1281,Dammam,1,train
neg_cities,cities,negated,1282,Dushanbe,0,train
neg_cities,cities,negated,1283,Dushanbe,1,train
neg_cities,cities,negated,1284,Gaziantep,0,train
neg_cities,cities,negated,1285,Gaziantep,1,train
neg_cities,cities,negated,1286,Asuncion,0,train
neg_cities,cities,negated,1287,Asuncion,1,train
neg_cities,cities,negated,1288,Tebessa,0,train
neg_cities,cities,negated,1289,Tebessa,1,train
neg_cities,cities,negated,1290,Zhuzhou,0,train
neg_cities,cities,negated,1291,Zhuzhou,1,train
neg_cities,cities,negated,1292,Xining,0,train
neg_cities,cities,negated,1293,Xining,1,train
neg_cities,cities,negated,1294,Tanggu,0,train
neg_cities,cities,negated,1295,Tanggu,1,train
neg_cities,cities,negated,1296,Shantou,0,train
neg_cities,cities,negated,1297,Shantou,1,train
neg_cities,cities,negated,1298,Shangluo,0,train
neg_cities,cities,negated,1299,Shangluo,1,train
neg_cities,cities,negated,1300,Putian,0,test
neg_cities,cities,negated,1301,Putian,1,test
neg_cities,cities,negated,1302,Luzhou,0,train
neg_cities,cities,negated,1303,Luzhou,1,train
neg_cities,cities,negated,1304,Lanzhou,0,train
neg_cities,cities,negated,1305,Lanzhou,1,train
neg_cities,cities,negated,1306,Chenzhou,0,train
neg_cities,cities,negated,1307,Chenzhou,1,train
neg_cities,cities,negated,1308,Baise,0,train
neg_cities,cities,negated,1309,Baise,1,train
neg_cities,cities,negated,1310,Shenyang,0,test
neg_cities,cities,negated,1311,Shenyang,1,test
neg_cities,cities,negated,1312,Daqing,0,train
neg_cities,cities,negated,1313,Daqing,1,train
neg_cities,cities,negated,1314,Brasilia,0,train
neg_cities,cities,negated,1315,Brasilia,1,train
neg_cities,cities,negated,1316,Kandahar,0,train
neg_cities,cities,negated,1317,Kandahar,1,train
neg_cities,cities,negated,1318,Gold Coast,0,train
neg_cities,cities,negated,1319,Gold Coast,1,train
neg_cities,cities,negated,1320,Ouagadougou,0,train
neg_cities,cities,negated,1321,Ouagadougou,1,train
neg_cities,cities,negated,1322,Duque de Caxias,0,test
neg_cities,cities,negated,1323,Duque de Caxias,1,test
neg_cities,cities,negated,1324,Hiroshima,0,train
neg_cities,cities,negated,1325,Hiroshima,1,train
neg_cities,cities,negated,1326,Saitama,0,train
neg_cities,cities,negated,1327,Saitama,1,train
neg_cities,cities,negated,1328,Mandalay,0,train
neg_cities,cities,negated,1329,Mandalay,1,train
neg_cities,cities,negated,1330,Nampula,0,test
neg_cities,cities,negated,1331,Nampula,1,test
neg_cities,cities,negated,1332,Mysore,0,train
neg_cities,cities,negated,1333,Mysore,1,train
neg_cities,cities,negated,1334,Coimbatore,0,train
neg_cities,cities,negated,1335,Coimbatore,1,train
neg_cities,cities,negated,1336,Chandigarh,0,train
neg_cities,cities,negated,1337,Chandigarh,1,train
neg_cities,cities,negated,1338,Amritsar,0,test
neg_cities,cities,negated,1339,Amritsar,1,test
neg_cities,cities,negated,1340,Arak,0,train
neg_cities,cities,negated,1341,Arak,1,train
neg_cities,cities,negated,1342,Ilorin,0,test
neg_cities,cities,negated,1343,Ilorin,1,test
neg_cities,cities,negated,1344,Omdurman,0,train
neg_cities,cities,negated,1345,Omdurman,1,train
neg_cities,cities,negated,1346,Khartoum,0,test
neg_cities,cities,negated,1347,Khartoum,1,test
neg_cities,cities,negated,1348,Gujranwala,0,test
neg_cities,cities,negated,1349,Gujranwala,1,test
neg_cities,cities,negated,1350,Nizhniy Novgorod,0,train
neg_cities,cities,negated,1351,Nizhniy Novgorod,1,train
neg_cities,cities,negated,1352,Zhaoqing,0,train
neg_cities,cities,negated,1353,Zhaoqing,1,train
neg_cities,cities,negated,1354,Xianning,0,train
neg_cities,cities,negated,1355,Xianning,1,train
neg_cities,cities,negated,1356,Suqian,0,train
neg_cities,cities,negated,1357,Suqian,1,train
neg_cities,cities,negated,1358,Tonghua,0,train
neg_cities,cities,negated,1359,Tonghua,1,train
neg_cities,cities,negated,1360,Hezhou,0,train
neg_cities,cities,negated,1361,Hezhou,1,train
neg_cities,cities,negated,1362,Grosszschocher,0,train
neg_cities,cities,negated,1363,Grosszschocher,1,train
neg_cities,cities,negated,1364,San Pedro Sula,0,train
neg_cities,cities,negated,1365,San Pedro Sula,1,train
neg_cities,cities,negated,1366,Queens,0,train
neg_cities,cities,negated,1367,Queens,1,train
neg_cities,cities,negated,1368,Caracas,0,train
neg_cities,cities,negated,1369,Caracas,1,train
neg_cities,cities,negated,1370,Bien Hoa,0,train
neg_cities,cities,negated,1371,Bien Hoa,1,train
neg_cities,cities,negated,1372,Durban,0,train
neg_cities,cities,negated,1373,Durban,1,train
neg_cities,cities,negated,1374,Kawaguchi,0,train
neg_cities,cities,negated,1375,Kawaguchi,1,train
neg_cities,cities,negated,1376,Bucheon-si,0,train
neg_cities,cities,negated,1377,Bucheon-si,1,train
neg_cities,cities,negated,1378,Tangier,0,train
neg_cities,cities,negated,1379,Tangier,1,train
neg_cities,cities,negated,1380,Nay Pyi Taw,0,train
neg_cities,cities,negated,1381,Nay Pyi Taw,1,train
neg_cities,cities,negated,1382,Ulhasnagar,0,test
neg_cities,cities,negated,1383,Ulhasnagar,1,test
neg_cities,cities,negated,1384,Faridabad,0,train
neg_cities,cities,negated,1385,Faridabad,1,train
neg_cities,cities,negated,1386,Kolkata,0,test
neg_cities,cities,negated,1387,Kolkata,1,test
neg_cities,cities,negated,1388,Karbala,0,train
neg_cities,cities,negated,1389,Karbala,1,train
neg_cities,cities,negated,1390,Jakarta,0,train
neg_cities,cities,negated,1391,Jakarta,1,train
neg_cities,cities,negated,1392,Denpasar,0,train
neg_cities,cities,negated,1393,Denpasar,1,train
neg_cities,cities,negated,1394,Batam,0,test
neg_cities,cities,negated,1395,Batam,1,test
neg_cities,cities,negated,1396,Liupanshui,0,train
neg_cities,cities,negated,1397,Liupanshui,1,train
neg_cities,cities,negated,1398,Shangrao,0,train
neg_cities,cities,negated,1399,Shangrao,1,train
neg_cities,cities,negated,1400,Xingtai,0,test
neg_cities,cities,negated,1401,Xingtai,1,test
neg_cities,cities,negated,1402,Qujing,0,test
neg_cities,cities,negated,1403,Qujing,1,test
neg_cities,cities,negated,1404,Nanning,0,train
neg_cities,cities,negated,1405,Nanning,1,train
neg_cities,cities,negated,1406,Huainan,0,train
neg_cities,cities,negated,1407,Huainan,1,train
neg_cities,cities,negated,1408,Binzhou,0,train
neg_cities,cities,negated,1409,Binzhou,1,train
neg_cities,cities,negated,1410,Fuxin,0,test
neg_cities,cities,negated,1411,Fuxin,1,test
neg_cities,cities,negated,1412,Quebec,0,train
neg_cities,cities,negated,1413,Quebec,1,train
neg_cities,cities,negated,1414,Mazar-e Sharif,0,train
neg_cities,cities,negated,1415,Mazar-e Sharif,1,train
neg_cities,cities,negated,1416,Mar del Plata,0,train
neg_cities,cities,negated,1417,Mar del Plata,1,train
neg_cities,cities,negated,1418,Salta,0,test
neg_cities,cities,negated,1419,Salta,1,test
neg_cities,cities,negated,1420,Bujumbura,0,train
neg_cities,cities,negated,1421,Bujumbura,1,train
neg_cities,cities,negated,1422,Ankara,0,train
neg_cities,cities,negated,1423,Ankara,1,train
neg_cities,cities,negated,1424,Esenler,0,train
neg_cities,cities,negated,1425,Esenler,1,train
neg_cities,cities,negated,1426,Cankaya,0,test
neg_cities,cities,negated,1427,Cankaya,1,test
neg_cities,cities,negated,1428,Ufa,0,train
neg_cities,cities,negated,1429,Ufa,1,train
neg_cities,cities,negated,1430,Rawalpindi,0,train
neg_cities,cities,negated,1431,Rawalpindi,1,train
neg_cities,cities,negated,1432,Karachi,0,train
neg_cities,cities,negated,1433,Karachi,1,train
neg_cities,cities,negated,1434,Tijuana,0,train
neg_cities,cities,negated,1435,Tijuana,1,train
neg_cities,cities,negated,1436,Jos,0,train
neg_cities,cities,negated,1437,Jos,1,train
neg_cities,cities,negated,1438,Ibadan,0,train
neg_cities,cities,negated,1439,Ibadan,1,train
neg_cities,cities,negated,1440,Managua,0,train
neg_cities,cities,negated,1441,Managua,1,train
neg_cities,cities,negated,1442,Ha'il,0,train
neg_cities,cities,negated,1443,Ha'il,1,train
neg_cities,cities,negated,1444,Haiphong,0,train
neg_cities,cities,negated,1445,Haiphong,1,train
neg_cities,cities,negated,1446,Cape Town,0,train
neg_cities,cities,negated,1447,Cape Town,1,train
neg_cities,cities,negated,1448,Ipoh,0,train
neg_cities,cities,negated,1449,Ipoh,1,train
neg_cities,cities,negated,1450,Kuantan,0,train
neg_cities,cities,negated,1451,Kuantan,1,train
neg_cities,cities,negated,1452,Maiduguri,0,train
neg_cities,cities,negated,1453,Maiduguri,1,train
neg_cities,cities,negated,1454,Yangon,0,train
neg_cities,cities,negated,1455,Yangon,1,train
neg_cities,cities,negated,1456,Kathmandu,0,train
neg_cities,cities,negated,1457,Kathmandu,1,train
neg_cities,cities,negated,1458,Las Pinas,0,train
neg_cities,cities,negated,1459,Las Pinas,1,train
neg_cities,cities,negated,1460,Reynosa,0,test
neg_cities,cities,negated,1461,Reynosa,1,test
neg_cities,cities,negated,1462,Rostov-na-Donu,0,train
neg_cities,cities,negated,1463,Rostov-na-Donu,1,train
neg_cities,cities,negated,1464,Ibague,0,test
neg_cities,cities,negated,1465,Ibague,1,test
neg_cities,cities,negated,1466,Copenhagen,0,train
neg_cities,cities,negated,1467,Copenhagen,1,train
neg_cities,cities,negated,1468,Xinyang,0,train
neg_cities,cities,negated,1469,Xinyang,1,train
neg_cities,cities,negated,1470,Weinan,0,train
neg_cities,cities,negated,1471,Weinan,1,train
neg_cities,cities,negated,1472,Wanning,0,train
neg_cities,cities,negated,1473,Wanning,1,train
neg_cities,cities,negated,1474,Shijiazhuang,0,train
neg_cities,cities,negated,1475,Shijiazhuang,1,train
neg_cities,cities,negated,1476,Laiwu,0,train
neg_cities,cities,negated,1477,Laiwu,1,train
neg_cities,cities,negated,1478,Hengyang,0,test
neg_cities,cities,negated,1479,Hengyang,1,test
neg_cities,cities,negated,1480,Changchun,0,train
neg_cities,cities,negated,1481,Changchun,1,train
neg_cities,cities,negated,1482,Varanasi,0,train
neg_cities,cities,negated,1483,Varanasi,1,train
neg_cities,cities,negated,1484,Puducherry,0,train
neg_cities,cities,negated,1485,Puducherry,1,train
neg_cities,cities,negated,1486,Bhopal,0,train
neg_cities,cities,negated,1487,Bhopal,1,train
neg_cities,cities,negated,1488,Kanayannur,0,train
neg_cities,cities,negated,1489,Kanayannur,1,train
neg_cities,cities,negated,1490,Kirkuk,0,train
neg_cities,cities,negated,1491,Kirkuk,1,train
neg_cities,cities,negated,1492,Al Mawsil al Jadidah,0,train
neg_cities,cities,negated,1493,Al Mawsil al Jadidah,1,train
neg_cities,cities,negated,1494,Tangerang,0,test
neg_cities,cities,negated,1495,Tangerang,1,test
sp_en_trans,sp_en_trans,affirmative,0,con,0,test
sp_en_trans,sp_en_trans,affirmative,1,uno,1,test
sp_en_trans,sp_en_trans,affirmative,2,tener,1,train
sp_en_trans,sp_en_trans,affirmative,3,caliente,1,train
sp_en_trans,sp_en_trans,affirmative,4,palabra,1,train
sp_en_trans,sp_en_trans,affirmative,5,pero,1,train
sp_en_trans,sp_en_trans,affirmative,6,o,0,train
sp_en_trans,sp_en_trans,affirmative,7,de,0,test
sp_en_trans,sp_en_trans,affirmative,8,y,1,train
sp_en_trans,sp_en_trans,affirmative,9,otro,0,train
sp_en_trans,sp_en_trans,affirmative,10,hacer,0,train
sp_en_trans,sp_en_trans,affirmative,11,tiempo,0,train
sp_en_trans,sp_en_trans,affirmative,12,decir,0,test
sp_en_trans,sp_en_trans,affirmative,13,conjunto,0,test
sp_en_trans,sp_en_trans,affirmative,14,tres,1,train
sp_en_trans,sp_en_trans,affirmative,15,querer,0,train
sp_en_trans,sp_en_trans,affirmative,16,aire,0,test
sp_en_trans,sp_en_trans,affirmative,17,jugar,1,train
sp_en_trans,sp_en_trans,affirmative,18,poner,0,train
sp_en_trans,sp_en_trans,affirmative,19,casa,0,train
sp_en_trans,sp_en_trans,affirmative,20,leer,1,train
sp_en_trans,sp_en_trans,affirmative,21,mano,0,train
sp_en_trans,sp_en_trans,affirmative,22,grande,1,test
sp_en_trans,sp_en_trans,affirmative,23,tierra,1,train
sp_en_trans,sp_en_trans,affirmative,24,grande,0,test
sp_en_trans,sp_en_trans,affirmative,25,alto,0,train
sp_en_trans,sp_en_trans,affirmative,26,preguntar,0,test
sp_en_trans,sp_en_trans,affirmative,27,hombre,0,test
sp_en_trans,sp_en_trans,affirmative,28,luz,0,train
sp_en_trans,sp_en_trans,affirmative,29,madre,1,test
sp_en_trans,sp_en_trans,affirmative,30,mundo,0,train
sp_en_trans,sp_en_trans,affirmative,31,cerca,0,train
sp_en_trans,sp_en_trans,affirmative,32,construir,1,test
sp_en_trans,sp_en_trans,affirmative,33,padre,0,test
sp_en_trans,sp_en_trans,affirmative,34,nuevo,0,test
sp_en_trans,sp_en_trans,affirmative,35,parte,1,test
sp_en_trans,sp_en_trans,affirmative,36,lugar,1,train
sp_en_trans,sp_en_trans,affirmative,37,vivir,0,train
sp_en_trans,sp_en_trans,affirmative,38,espalda,1,train
sp_en_trans,sp_en_trans,affirmative,39,bueno,1,train
sp_en_trans,sp_en_trans,affirmative,40,dar,0,train
sp_en_trans,sp_en_trans,affirmative,41,nombre,1,train
sp_en_trans,sp_en_trans,affirmative,42,muy,0,train
sp_en_trans,sp_en_trans,affirmative,43,pensar,1,train
sp_en_trans,sp_en_trans,affirmative,44,ayudar,1,train
sp_en_trans,sp_en_trans,affirmative,45,antes,1,test
sp_en_trans,sp_en_trans,affirmative,46,derecho,0,train
sp_en_trans,sp_en_trans,affirmative,47,viejo,1,train
sp_en_trans,sp_en_trans,affirmative,48,demasiado,1,train
sp_en_trans,sp_en_trans,affirmative,49,mismo,0,train
sp_en_trans,sp_en_trans,affirmative,50,todo,1,train
sp_en_trans,sp_en_trans,affirmative,51,usar,0,train
sp_en_trans,sp_en_trans,affirmative,52,entonces,0,train
sp_en_trans,sp_en_trans,affirmative,53,escribir,1,test
sp_en_trans,sp_en_trans,affirmative,54,largo,0,train
sp_en_trans,sp_en_trans,affirmative,55,hacer,0,train
sp_en_trans,sp_en_trans,affirmative,56,cosa,1,test
sp_en_trans,sp_en_trans,affirmative,57,ver,1,train
sp_en_trans,sp_en_trans,affirmative,58,dos,0,train
sp_en_trans,sp_en_trans,affirmative,59,venir,0,train
sp_en_trans,sp_en_trans,affirmative,60,persona,1,test
sp_en_trans,sp_en_trans,affirmative,61,saber,0,train
sp_en_trans,sp_en_trans,affirmative,62,agua,1,train
sp_en_trans,sp_en_trans,affirmative,63,primero,1,train
sp_en_trans,sp_en_trans,affirmative,64,lado,0,train
sp_en_trans,sp_en_trans,affirmative,65,ahora,1,test
sp_en_trans,sp_en_trans,affirmative,66,encontrar,0,train
sp_en_trans,sp_en_trans,affirmative,67,cabeza,1,train
sp_en_trans,sp_en_trans,affirmative,68,respuesta,0,test
sp_en_trans,sp_en_trans,affirmative,69,escuela,1,train
sp_en_trans,sp_en_trans,affirmative,70,crecer,1,train
sp_en_trans,sp_en_trans,affirmative,71,aprender,0,train
sp_en_trans,sp_en_trans,affirmative,72,planta,0,train
sp_en_trans,sp_en_trans,affirmative,73,sol,1,test
sp_en_trans,sp_en_trans,affirmative,74,cuatro,0,train
sp_en_trans,sp_en_trans,affirmative,75,ojo,0,train
sp_en_trans,sp_en_trans,affirmative,76,nunca,0,test
sp_en_trans,sp_en_trans,affirmative,77,ciudad,1,train
sp_en_trans,sp_en_trans,affirmative,78,cruzar,0,train
sp_en_trans,sp_en_trans,affirmative,79,granja,0,train
sp_en_trans,sp_en_trans,affirmative,80,historia,0,train
sp_en_trans,sp_en_trans,affirmative,81,mar,1,train
sp_en_trans,sp_en_trans,affirmative,82,dibujar,1,train
sp_en_trans,sp_en_trans,affirmative,83,izquierda,0,test
sp_en_trans,sp_en_trans,affirmative,84,tarde,0,train
sp_en_trans,sp_en_trans,affirmative,85,mientras,1,train
sp_en_trans,sp_en_trans,affirmative,86,noche,1,train
sp_en_trans,sp_en_trans,affirmative,87,vida,1,train
sp_en_trans,sp_en_trans,affirmative,88,norte,1,test
sp_en_trans,sp_en_trans,affirmative,89,libro,0,train
sp_en_trans,sp_en_trans,affirmative,90,llevar,0,train
sp_en_trans,sp_en_trans,affirmative,91,ciencia,0,train
sp_en_trans,sp_en_trans,affirmative,92,comer,1,train
sp_en_trans,sp_en_trans,affirmative,93,amigo,1,train
sp_en_trans,sp_en_trans,affirmative,94,escuchar,0,test
sp_en_trans,sp_en_trans,affirmative,95,caballo,1,train
sp_en_trans,sp_en_trans,affirmative,96,cara,0,train
sp_en_trans,sp_en_trans,affirmative,97,madera,0,train
sp_en_trans,sp_en_trans,affirmative,98,abierto,1,train
sp_en_trans,sp_en_trans,affirmative,99,parecer,1,test
sp_en_trans,sp_en_trans,affirmative,100,blanco,0,train
sp_en_trans,sp_en_trans,affirmative,101,caminar,1,test
sp_en_trans,sp_en_trans,affirmative,102,ejemplo,1,train
sp_en_trans,sp_en_trans,affirmative,103,papel,1,train
sp_en_trans,sp_en_trans,affirmative,104,grupo,1,train
sp_en_trans,sp_en_trans,affirmative,105,siempre,0,train
sp_en_trans,sp_en_trans,affirmative,106,carta,0,train
sp_en_trans,sp_en_trans,affirmative,107,coche,1,test
sp_en_trans,sp_en_trans,affirmative,108,segundo,0,train
sp_en_trans,sp_en_trans,affirmative,109,suficiente,1,train
sp_en_trans,sp_en_trans,affirmative,110,llano,0,train
