topic,split,entity,entity_id,candidate_object,proposition_key,classification,source_proposition_rows,generator_stratum_blocked
cities,validation,Onitsha,entity_75a392b7c10cebd527b4cf4fedf35ae5ce6f4ce95e829088f9b7004c9cc9b735,Chile,"[""cities"",""Onitsha"",""Chile""]",unverified_negative,[],False
cities,validation,Onitsha,entity_75a392b7c10cebd527b4cf4fedf35ae5ce6f4ce95e829088f9b7004c9cc9b735,China,"[""cities"",""Onitsha"",""China""]",supported_false,"[""cities.csv:752""]",False
cities,validation,Onitsha,entity_75a392b7c10cebd527b4cf4fedf35ae5ce6f4ce95e829088f9b7004c9cc9b735,Colombia,"[""cities"",""Onitsha"",""Colombia""]",unverified_negative,[],False
cities,validation,Onitsha,entity_75a392b7c10cebd527b4cf4fedf35ae5ce6f4ce95e829088f9b7004c9cc9b735,Ecuador,"[""cities"",""Onitsha"",""Ecuador""]",unverified_negative,[],False
cities,validation,Onitsha,entity_75a392b7c10cebd527b4cf4fedf35ae5ce6f4ce95e829088f9b7004c9cc9b735,France,"[""cities"",""Onitsha"",""France""]",unverified_negative,[],False
cities,validation,Onitsha,entity_75a392b7c10cebd527b4cf4fedf35ae5ce6f4ce95e829088f9b7004c9cc9b735,Germany,"[""cities"",""Onitsha"",""Germany""]",unverified_negative,[],False
cities,validation,Onitsha,entity_75a392b7c10cebd527b4cf4fedf35ae5ce6f4ce95e829088f9b7004c9cc9b735,Haiti,"[""cities"",""Onitsha"",""Haiti""]",unverified_negative,[],False
cities,validation,Onitsha,entity_75a392b7c10cebd527b4cf4fedf35ae5ce6f4ce95e829088f9b7004c9cc9b735,Honduras,"[""cities"",""Onitsha"",""Honduras""]",unverified_negative,[],False
cities,validation,Onitsha,entity_75a392b7c10cebd527b4cf4fedf35ae5ce6f4ce95e829088f9b7004c9cc9b735,India,"[""cities"",""Onitsha"",""India""]",unverified_negative,[],False
cities,validation,Onitsha,entity_75a392b7c10cebd527b4cf4fedf35ae5ce6f4ce95e829088f9b7004c9cc9b735,Indonesia,"[""cities"",""Onitsha"",""Indonesia""]",unverified_negative,[],False
cities,validation,Onitsha,entity_75a392b7c10cebd527b4cf4fedf35ae5ce6f4ce95e829088f9b7004c9cc9b735,Iran,"[""cities"",""Onitsha"",""Iran""]",unverified_negative,[],False
cities,validation,Onitsha,entity_75a392b7c10cebd527b4cf4fedf35ae5ce6f4ce95e829088f9b7004c9cc9b735,Iraq,"[""cities"",""Onitsha"",""Iraq""]",unverified_negative,[],False
cities,validation,Onitsha,entity_75a392b7c10cebd527b4cf4fedf35ae5ce6f4ce95e829088f9b7004c9cc9b735,Japan,"[""cities"",""Onitsha"",""Japan""]",unverified_negative,[],False
cities,validation,Onitsha,entity_75a392b7c10cebd527b4cf4fedf35ae5ce6f4ce95e829088f9b7004c9cc9b735,Lebanon,"[""cities"",""Onitsha"",""Lebanon""]",unverified_negative,[],False
cities,validation,Onitsha,entity_75a392b7c10cebd527b4cf4fedf35ae5ce6f4ce95e829088f9b7004c9cc9b735,Malaysia,"[""cities"",""Onitsha"",""Malaysia""]",unverified_negative,[],False
cities,validation,Onitsha,entity_75a392b7c10cebd527b4cf4fedf35ae5ce6f4ce95e829088f9b7004c9cc9b735,Mexico,"[""cities"",""Onitsha"",""Mexico""]",unverified_negative,[],False
cities,validation,Onitsha,entity_75a392b7c10cebd527b4cf4fedf35ae5ce6f4ce95e829088f9b7004c9cc9b735,Myanmar,"[""cities"",""Onitsha"",""Myanmar""]",unverified_negative,[],False
cities,validation,Onitsha,entity_75a392b7c10cebd527b4cf4fedf35ae5ce6f4ce95e829088f9b7004c9cc9b735,Nicaragua,"[""cities"",""Onitsha"",""Nicaragua""]",unverified_negative,[],False
cities,validation,Onitsha,entity_75a392b7c10cebd527b4cf4fedf35ae5ce6f4ce95e829088f9b7004c9cc9b735,Niger,"[""cities"",""Onitsha"",""Niger""]",unverified_negative,[],False
cities,validation,Onitsha,entity_75a392b7c10cebd527b4cf4fedf35ae5ce6f4ce95e829088f9b7004c9cc9b735,Pakistan,"[""cities"",""Onitsha"",""Pakistan""]",unverified_negative,[],False
cities,validation,Onitsha,entity_75a392b7c10cebd527b4cf4fedf35ae5ce6f4ce95e829088f9b7004c9cc9b735,Peru,"[""cities"",""Onitsha"",""Peru""]",unverified_negative,[],False
cities,validation,Onitsha,entity_75a392b7c10cebd527b4cf4fedf35ae5ce6f4ce95e829088f9b7004c9cc9b735,Poland,"[""cities"",""Onitsha"",""Poland""]",unverified_negative,[],False
cities,validation,Onitsha,entity_75a392b7c10cebd527b4cf4fedf35ae5ce6f4ce95e829088f9b7004c9cc9b735,Russia,"[""cities"",""Onitsha"",""Russia""]",unverified_negative,[],False
cities,validation,Onitsha,entity_75a392b7c10cebd527b4cf4fedf35ae5ce6f4ce95e829088f9b7004c9cc9b735,Senegal,"[""cities"",""Onitsha"",""Senegal""]",unverified_negative,[],False
cities,validation,Onitsha,entity_75a392b7c10cebd527b4cf4fedf35ae5ce6f4ce95e829088f9b7004c9cc9b735,Somalia,"[""cities"",""Onitsha"",""Somalia""]",unverified_negative,[],False
cities,validation,Onitsha,entity_75a392b7c10cebd527b4cf4fedf35ae5ce6f4ce95e829088f9b7004c9cc9b735,South Africa,"[""cities"",""Onitsha"",""South Africa""]",unverified_negative,[],False
cities,validation,Onitsha,entity_75a392b7c10cebd527b4cf4fedf35ae5ce6f4ce95e829088f9b7004c9cc9b735,South Korea,"[""cities"",""Onitsha"",""South Korea""]",unverified_negative,[],False
cities,validation,Onitsha,entity_75a392b7c10cebd527b4cf4fedf35ae5ce6f4ce95e829088f9b7004c9cc9b735,Syria,"[""cities"",""Onitsha"",""Syria""]",unverified_negative,[],False
cities,validation,Onitsha,entity_75a392b7c10cebd527b4cf4fedf35ae5ce6f4ce95e829088f9b7004c9cc9b735,Turkey,"[""cities"",""Onitsha"",""Turkey""]",unverified_negative,[],False
cities,validation,Onitsha,entity_75a392b7c10cebd527b4cf4fedf35ae5ce6f4ce95e829088f9b7004c9cc9b735,Uganda,"[""cities"",""Onitsha"",""Uganda""]",unverified_negative,[],False
cities,validation,Onitsha,entity_75a392b7c10cebd527b4cf4fedf35ae5ce6f4ce95e829088f9b7004c9cc9b735,Ukraine,"[""cities"",""Onitsha"",""Ukraine""]",unverified_negative,[],False
cities,validation,Onitsha,entity_75a392b7c10cebd527b4cf4fedf35ae5ce6f4ce95e829088f9b7004c9cc9b735,Uzbekistan,"[""cities"",""Onitsha"",""Uzbekistan""]",unverified_negative,[],False
cities,validation,Onitsha,entity_75a392b7c10cebd527b4cf4fedf35ae5ce6f4ce95e829088f9b7004c9cc9b735,Venezuela,"[""cities"",""Onitsha"",""Venezuela""]",unverified_negative,[],False
cities,validation,Onitsha,entity_75a392b7c10cebd527b4cf4fedf35ae5ce6f4ce95e829088f9b7004c9cc9b735,Yemen,"[""cities"",""Onitsha"",""Yemen""]",unverified_negative,[],False
cities,validation,Onitsha,entity_75a392b7c10cebd527b4cf4fedf35ae5ce6f4ce95e829088f9b7004c9cc9b735,Zimbabwe,"[""cities"",""Onitsha"",""Zimbabwe""]",unverified_negative,[],False
cities,validation,Onitsha,entity_75a392b7c10cebd527b4cf4fedf35ae5ce6f4ce95e829088f9b7004c9cc9b735,the Philippines,"[""cities"",""Onitsha"",""the Philippines""]",unverified_negative,[],False
cities,validation,Onitsha,entity_75a392b7c10cebd527b4cf4fedf35ae5ce6f4ce95e829088f9b7004c9cc9b735,the United Arab Emirates,"[""cities"",""Onitsha"",""the United Arab Emirates""]",unverified_negative,[],False
cities,validation,Onitsha,entity_75a392b7c10cebd527b4cf4fedf35ae5ce6f4ce95e829088f9b7004c9cc9b735,the United States,"[""cities"",""Onitsha"",""the United States""]",unverified_negative,[],False
cities,validation,Pekanbaru,entity_a90e427c709043f97b449c2f65311f4102bcbb78861367a1c9998126a06850ea,Afghanistan,"[""cities"",""Pekanbaru"",""Afghanistan""]",unverified_negative,[],False
cities,validation,Pekanbaru,entity_a90e427c709043f97b449c2f65311f4102bcbb78861367a1c9998126a06850ea,Argentina,"[""cities"",""Pekanbaru"",""Argentina""]",unverified_negative,[],False
cities,validation,Pekanbaru,entity_a90e427c709043f97b449c2f65311f4102bcbb78861367a1c9998126a06850ea,Armenia,"[""cities"",""Pekanbaru"",""Armenia""]",unverified_negative,[],False
cities,validation,Pekanbaru,entity_a90e427c709043f97b449c2f65311f4102bcbb78861367a1c9998126a06850ea,Bangladesh,"[""cities"",""Pekanbaru"",""Bangladesh""]",unverified_negative,[],False
cities,validation,Pekanbaru,entity_a90e427c709043f97b449c2f65311f4102bcbb78861367a1c9998126a06850ea,Brazil,"[""cities"",""Pekanbaru"",""Brazil""]",unverified_negative,[],False
cities,validation,Pekanbaru,entity_a90e427c709043f97b449c2f65311f4102bcbb78861367a1c9998126a06850ea,Burkina Faso,"[""cities"",""Pekanbaru"",""Burkina Faso""]",unverified_negative,[],False
cities,validation,Pekanbaru,entity_a90e427c709043f97b449c2f65311f4102bcbb78861367a1c9998126a06850ea,Cambodia,"[""cities"",""Pekanbaru"",""Cambodia""]",unverified_negative,[],False
cities,validation,Pekanbaru,entity_a90e427c709043f97b449c2f65311f4102bcbb78861367a1c9998126a06850ea,Canada,"[""cities"",""Pekanbaru"",""Canada""]",unverified_negative,[],False
cities,validation,Pekanbaru,entity_a90e427c709043f97b449c2f65311f4102bcbb78861367a1c9998126a06850ea,Chile,"[""cities"",""Pekanbaru"",""Chile""]",unverified_negative,[],False
cities,validation,Pekanbaru,entity_a90e427c709043f97b449c2f65311f4102bcbb78861367a1c9998126a06850ea,China,"[""cities"",""Pekanbaru"",""China""]",unverified_negative,[],False
cities,validation,Pekanbaru,entity_a90e427c709043f97b449c2f65311f4102bcbb78861367a1c9998126a06850ea,Colombia,"[""cities"",""Pekanbaru"",""Colombia""]",unverified_negative,[],False
cities,validation,Pekanbaru,entity_a90e427c709043f97b449c2f65311f4102bcbb78861367a1c9998126a06850ea,Ecuador,"[""cities"",""Pekanbaru"",""Ecuador""]",unverified_negative,[],False
cities,validation,Pekanbaru,entity_a90e427c709043f97b449c2f65311f4102bcbb78861367a1c9998126a06850ea,France,"[""cities"",""Pekanbaru"",""France""]",unverified_negative,[],False
cities,validation,Pekanbaru,entity_a90e427c709043f97b449c2f65311f4102bcbb78861367a1c9998126a06850ea,Germany,"[""cities"",""Pekanbaru"",""Germany""]",unverified_negative,[],False
cities,validation,Pekanbaru,entity_a90e427c709043f97b449c2f65311f4102bcbb78861367a1c9998126a06850ea,Haiti,"[""cities"",""Pekanbaru"",""Haiti""]",unverified_negative,[],False
cities,validation,Pekanbaru,entity_a90e427c709043f97b449c2f65311f4102bcbb78861367a1c9998126a06850ea,Honduras,"[""cities"",""Pekanbaru"",""Honduras""]",unverified_negative,[],False
cities,validation,Pekanbaru,entity_a90e427c709043f97b449c2f65311f4102bcbb78861367a1c9998126a06850ea,India,"[""cities"",""Pekanbaru"",""India""]",supported_false,"[""cities.csv:590""]",False
cities,validation,Pekanbaru,entity_a90e427c709043f97b449c2f65311f4102bcbb78861367a1c9998126a06850ea,Iran,"[""cities"",""Pekanbaru"",""Iran""]",unverified_negative,[],False
cities,validation,Pekanbaru,entity_a90e427c709043f97b449c2f65311f4102bcbb78861367a1c9998126a06850ea,Iraq,"[""cities"",""Pekanbaru"",""Iraq""]",unverified_negative,[],False
cities,validation,Pekanbaru,entity_a90e427c709043f97b449c2f65311f4102bcbb78861367a1c9998126a06850ea,Japan,"[""cities"",""Pekanbaru"",""Japan""]",unverified_negative,[],False
cities,validation,Pekanbaru,entity_a90e427c709043f97b449c2f65311f4102bcbb78861367a1c9998126a06850ea,Lebanon,"[""cities"",""Pekanbaru"",""Lebanon""]",unverified_negative,[],False
cities,validation,Pekanbaru,entity_a90e427c709043f97b449c2f65311f4102bcbb78861367a1c9998126a06850ea,Malaysia,"[""cities"",""Pekanbaru"",""Malaysia""]",unverified_negative,[],False
cities,validation,Pekanbaru,entity_a90e427c709043f97b449c2f65311f4102bcbb78861367a1c9998126a06850ea,Mexico,"[""cities"",""Pekanbaru"",""Mexico""]",unverified_negative,[],False
cities,validation,Pekanbaru,entity_a90e427c709043f97b449c2f65311f4102bcbb78861367a1c9998126a06850ea,Myanmar,"[""cities"",""Pekanbaru"",""Myanmar""]",unverified_negative,[],False
cities,validation,Pekanbaru,entity_a90e427c709043f97b449c2f65311f4102bcbb78861367a1c9998126a06850ea,Nicaragua,"[""cities"",""Pekanbaru"",""Nicaragua""]",unverified_negative,[],False
cities,validation,Pekanbaru,entity_a90e427c709043f97b449c2f65311f4102bcbb78861367a1c9998126a06850ea,Niger,"[""cities"",""Pekanbaru"",""Niger""]",unverified_negative,[],False
cities,validation,Pekanbaru,entity_a90e427c709043f97b449c2f65311f4102bcbb78861367a1c9998126a06850ea,Nigeria,"[""cities"",""Pekanbaru"",""Nigeria""]",unverified_negative,[],False
cities,validation,Pekanbaru,entity_a90e427c709043f97b449c2f65311f4102bcbb78861367a1c9998126a06850ea,Pakistan,"[""cities"",""Pekanbaru"",""Pakistan""]",unverified_negative,[],False
cities,validation,Pekanbaru,entity_a90e427c709043f97b449c2f65311f4102bcbb78861367a1c9998126a06850ea,Peru,"[""cities"",""Pekanbaru"",""Peru""]",unverified_negative,[],False
cities,validation,Pekanbaru,entity_a90e427c709043f97b449c2f65311f4102bcbb78861367a1c9998126a06850ea,Poland,"[""cities"",""Pekanbaru"",""Poland""]",unverified_negative,[],False
cities,validation,Pekanbaru,entity_a90e427c709043f97b449c2f65311f4102bcbb78861367a1c9998126a06850ea,Russia,"[""cities"",""Pekanbaru"",""Russia""]",unverified_negative,[],False
cities,validation,Pekanbaru,entity_a90e427c709043f97b449c2f65311f4102bcbb78861367a1c9998126a06850ea,Senegal,"[""cities"",""Pekanbaru"",""Senegal""]",unverified_negative,[],False
cities,validation,Pekanbaru,entity_a90e427c709043f97b449c2f65311f4102bcbb78861367a1c9998126a06850ea,Somalia,"[""cities"",""Pekanbaru"",""Somalia""]",unverified_negative,[],False
cities,validation,Pekanbaru,entity_a90e427c709043f97b449c2f65311f4102bcbb78861367a1c9998126a06850ea,South Africa,"[""cities"",""Pekanbaru"",""South Africa""]",unverified_negative,[],False
cities,validation,Pekanbaru,entity_a90e427c709043f97b449c2f65311f4102bcbb78861367a1c9998126a06850ea,South Korea,"[""cities"",""Pekanbaru"",""South Korea""]",unverified_negative,[],False
cities,validation,Pekanbaru,entity_a90e427c709043f97b449c2f65311f4102bcbb78861367a1c9998126a06850ea,Syria,"[""cities"",""Pekanbaru"",""Syria""]",unverified_negative,[],False
cities,validation,Pekanbaru,entity_a90e427c709043f97b449c2f65311f4102bcbb78861367a1c9998126a06850ea,Turkey,"[""cities"",""Pekanbaru"",""Turkey""]",unverified_negative,[],False
cities,validation,Pekanbaru,entity_a90e427c709043f97b449c2f65311f4102bcbb78861367a1c9998126a06850ea,Uganda,"[""cities"",""Pekanbaru"",""Uganda""]",unverified_negative,[],False
cities,validation,Pekanbaru,entity_a90e427c709043f97b449c2f65311f4102bcbb78861367a1c9998126a06850ea,Ukraine,"[""cities"",""Pekanbaru"",""Ukraine""]",unverified_negative,[],False
cities,validation,Pekanbaru,entity_a90e427c709043f97b449c2f65311f4102bcbb78861367a1c9998126a06850ea,Uzbekistan,"[""cities"",""Pekanbaru"",""Uzbekistan""]",unverified_negative,[],False
cities,validation,Pekanbaru,entity_a90e427c709043f97b449c2f65311f4102bcbb78861367a1c9998126a06850ea,Venezuela,"[""cities"",""Pekanbaru"",""Venezuela""]",unverified_negative,[],False
cities,validation,Pekanbaru,entity_a90e427c709043f97b449c2f65311f4102bcbb78861367a1c9998126a06850ea,Yemen,"[""cities"",""Pekanbaru"",""Yemen""]",unverified_negative,[],False
cities,validation,Pekanbaru,entity_a90e427c709043f97b449c2f65311f4102bcbb78861367a1c9998126a06850ea,Zimbabwe,"[""cities"",""Pekanbaru"",""Zimbabwe""]",unverified_negative,[],False
cities,validation,Pekanbaru,entity_a90e427c709043f97b449c2f65311f4102bcbb78861367a1c9998126a06850ea,the Philippines,"[""cities"",""Pekanbaru"",""the Philippines""]",unverified_negative,[],False
cities,validation,Pekanbaru,entity_a90e427c709043f97b449c2f65311f4102bcbb78861367a1c9998126a06850ea,the United Arab Emirates,"[""cities"",""Pekanbaru"",""the United Arab Emirates""]",unverified_negative,[],False
cities,validation,Pekanbaru,entity_a90e427c709043f97b449c2f65311f4102bcbb78861367a1c9998126a06850ea,the United States,"[""cities"",""Pekanbaru"",""the United States""]",unverified_negative,[],False
cities,validation,Phnom Penh,entity_f12a72241e256e527e89a3c7b5888ee378c5cde6e30e9a0123f09265f5c3ba06,Afghanistan,"[""cities"",""Phnom Penh"",""Afghanistan""]",unverified_negative,[],False
cities,validation,Phnom Penh,entity_f12a72241e256e527e89a3c7b5888ee378c5cde6e30e9a0123f09265f5c3ba06,Argentina,"[""cities"",""Phnom Penh"",""Argentina""]",unverified_negative,[],False
cities,validation,Phnom Penh,entity_f12a72241e256e527e89a3c7b5888ee378c5cde6e30e9a0123f09265f5c3ba06,Armenia,"[""cities"",""Phnom Penh"",""Armenia""]",unverified_negative,[],False
cities,validation,Phnom Penh,entity_f12a72241e256e527e89a3c7b5888ee378c5cde6e30e9a0123f09265f5c3ba06,Bangladesh,"[""cities"",""Phnom Penh"",""Bangladesh""]",unverified_negative,[],False
cities,validation,Phnom Penh,entity_f12a72241e256e527e89a3c7b5888ee378c5cde6e30e9a0123f09265f5c3ba06,Brazil,"[""cities"",""Phnom Penh"",""Brazil""]",unverified_negative,[],False
cities,validation,Phnom Penh,entity_f12a72241e256e527e89a3c7b5888ee378c5cde6e30e9a0123f09265f5c3ba06,Burkina Faso,"[""cities"",""Phnom Penh"",""Burkina Faso""]",unverified_negative,[],False
cities,validation,Phnom Penh,entity_f12a72241e256e527e89a3c7b5888ee378c5cde6e30e9a0123f09265f5c3ba06,Canada,"[""cities"",""Phnom Penh"",""Canada""]",unverified_negative,[],False
cities,validation,Phnom Penh,entity_f12a72241e256e527e89a3c7b5888ee378c5cde6e30e9a0123f09265f5c3ba06,Chile,"[""cities"",""Phnom Penh"",""Chile""]",unverified_negative,[],False
cities,validation,Phnom Penh,entity_f12a72241e256e527e89a3c7b5888ee378c5cde6e30e9a0123f09265f5c3ba06,China,"[""cities"",""Phnom Penh"",""China""]",unverified_negative,[],False
cities,validation,Phnom Penh,entity_f12a72241e256e527e89a3c7b5888ee378c5cde6e30e9a0123f09265f5c3ba06,Colombia,"[""cities"",""Phnom Penh"",""Colombia""]",unverified_negative,[],False
cities,validation,Phnom Penh,entity_f12a72241e256e527e89a3c7b5888ee378c5cde6e30e9a0123f09265f5c3ba06,Ecuador,"[""cities"",""Phnom Penh"",""Ecuador""]",unverified_negative,[],False
cities,validation,Phnom Penh,entity_f12a72241e256e527e89a3c7b5888ee378c5cde6e30e9a0123f09265f5c3ba06,France,"[""cities"",""Phnom Penh"",""France""]",unverified_negative,[],False
cities,validation,Phnom Penh,entity_f12a72241e256e527e89a3c7b5888ee378c5cde6e30e9a0123f09265f5c3ba06,Germany,"[""cities"",""Phnom Penh"",""Germany""]",unverified_negative,[],False
cities,validation,Phnom Penh,entity_f12a72241e256e527e89a3c7b5888ee378c5cde6e30e9a0123f09265f5c3ba06,Haiti,"[""cities"",""Phnom Penh"",""Haiti""]",unverified_negative,[],False
cities,validation,Phnom Penh,entity_f12a72241e256e527e89a3c7b5888ee378c5cde6e30e9a0123f09265f5c3ba06,Honduras,"[""cities"",""Phnom Penh"",""Honduras""]",unverified_negative,[],False
cities,validation,Phnom Penh,entity_f12a72241e256e527e89a3c7b5888ee378c5cde6e30e9a0123f09265f5c3ba06,India,"[""cities"",""Phnom Penh"",""India""]",unverified_negative,[],False
cities,validation,Phnom Penh,entity_f12a72241e256e527e89a3c7b5888ee378c5cde6e30e9a0123f09265f5c3ba06,Indonesia,"[""cities"",""Phnom Penh"",""Indonesia""]",unverified_negative,[],False
cities,validation,Phnom Penh,entity_f12a72241e256e527e89a3c7b5888ee378c5cde6e30e9a0123f09265f5c3ba06,Iran,"[""cities"",""Phnom Penh"",""Iran""]",unverified_negative,[],False
cities,validation,Phnom Penh,entity_f12a72241e256e527e89a3c7b5888ee378c5cde6e30e9a0123f09265f5c3ba06,Iraq,"[""cities"",""Phnom Penh"",""Iraq""]",unverified_negative,[],False
cities,validation,Phnom Penh,entity_f12a72241e256e527e89a3c7b5888ee378c5cde6e30e9a0123f09265f5c3ba06,Japan,"[""cities"",""Phnom Penh"",""Japan""]",unverified_negative,[],False
cities,validation,Phnom Penh,entity_f12a72241e256e527e89a3c7b5888ee378c5cde6e30e9a0123f09265f5c3ba06,Lebanon,"[""cities"",""Phnom Penh"",""Lebanon""]",unverified_negative,[],False
cities,validation,Phnom Penh,entity_f12a72241e256e527e89a3c7b5888ee378c5cde6e30e9a0123f09265f5c3ba06,Malaysia,"[""cities"",""Phnom Penh"",""Malaysia""]",unverified_negative,[],False
cities,validation,Phnom Penh,entity_f12a72241e256e527e89a3c7b5888ee378c5cde6e30e9a0123f09265f5c3ba06,Mexico,"[""cities"",""Phnom Penh"",""Mexico""]",unverified_negative,[],False
cities,validation,Phnom Penh,entity_f12a72241e256e527e89a3c7b5888ee378c5cde6e30e9a0123f09265f5c3ba06,Myanmar,"[""cities"",""Phnom Penh"",""Myanmar""]",unverified_negative,[],False
cities,validation,Phnom Penh,entity_f12a72241e256e527e89a3c7b5888ee378c5cde6e30e9a0123f09265f5c3ba06,Nicaragua,"[""cities"",""Phnom Penh"",""Nicaragua""]",unverified_negative,[],False
cities,validation,Phnom Penh,entity_f12a72241e256e527e89a3c7b5888ee378c5cde6e30e9a0123f09265f5c3ba06,Niger,"[""cities"",""Phnom Penh"",""Niger""]",unverified_negative,[],False
cities,validation,Phnom Penh,entity_f12a72241e256e527e89a3c7b5888ee378c5cde6e30e9a0123f09265f5c3ba06,Nigeria,"[""cities"",""Phnom Penh"",""Nigeria""]",unverified_negative,[],False
cities,validation,Phnom Penh,entity_f12a72241e256e527e89a3c7b5888ee378c5cde6e30e9a0123f09265f5c3ba06,Pakistan,"[""cities"",""Phnom Penh"",""Pakistan""]",unverified_negative,[],False
cities,validation,Phnom Penh,entity_f12a72241e256e527e89a3c7b5888ee378c5cde6e30e9a0123f09265f5c3ba06,Peru,"[""cities"",""Phnom Penh"",""Peru""]",unverified_negative,[],False
cities,validation,Phnom Penh,entity_f12a72241e256e527e89a3c7b5888ee378c5cde6e30e9a0123f09265f5c3ba06,Poland,"[""cities"",""Phnom Penh"",""Poland""]",unverified_negative,[],False
cities,validation,Phnom Penh,entity_f12a72241e256e527e89a3c7b5888ee378c5cde6e30e9a0123f09265f5c3ba06,Russia,"[""cities"",""Phnom Penh"",""Russia""]",unverified_negative,[],False
cities,validation,Phnom Penh,entity_f12a72241e256e527e89a3c7b5888ee378c5cde6e30e9a0123f09265f5c3ba06,Senegal,"[""cities"",""Phnom Penh"",""Senegal""]",supported_false,"[""cities.csv:760""]",False
cities,validation,Phnom Penh,entity_f12a72241e256e527e89a3c7b5888ee378c5cde6e30e9a0123f09265f5c3ba06,Somalia,"[""cities"",""Phnom Penh"",""Somalia""]",unverified_negative,[],False
cities,validation,Phnom Penh,entity_f12a72241e256e527e89a3c7b5888ee378c5cde6e30e9a0123f09265f5c3ba06,South Africa,"[""cities"",""Phnom Penh"",""South Africa""]",unverified_negative,[],False
cities,validation,Phnom Penh,entity_f12a72241e256e527e89a3c7b5888ee378c5cde6e30e9a0123f09265f5c3ba06,South Korea,"[""cities"",""Phnom Penh"",""South Korea""]",unverified_negative,[],False
cities,validation,Phnom Penh,entity_f12a72241e256e527e89a3c7b5888ee378c5cde6e30e9a0123f09265f5c3ba06,Syria,"[""cities"",""Phnom Penh"",""Syria""]",unverified_negative,[],False
cities,validation,Phnom Penh,entity_f12a72241e256e527e89a3c7b5888ee378c5cde6e30e9a0123f09265f5c3ba06,Turkey,"[""cities"",""Phnom Penh"",""Turkey""]",unverified_negative,[],False
cities,validation,Phnom Penh,entity_f12a72241e256e527e89a3c7b5888ee378c5cde6e30e9a0123f09265f5c3ba06,Uganda,"[""cities"",""Phnom Penh"",""Uganda""]",unverified_negative,[],False
cities,validation,Phnom Penh,entity_f12a72241e256e527e89a3c7b5888ee378c5cde6e30e9a0123f09265f5c3ba06,Ukraine,"[""cities"",""Phnom Penh"",""Ukraine""]",unverified_negative,[],False
cities,validation,Phnom Penh,entity_f12a72241e256e527e89a3c7b5888ee378c5cde6e30e9a0123f09265f5c3ba06,Uzbekistan,"[""cities"",""Phnom Penh"",""Uzbekistan""]",unverified_negative,[],False
cities,validation,Phnom Penh,entity_f12a72241e256e527e89a3c7b5888ee378c5cde6e30e9a0123f09265f5c3ba06,Venezuela,"[""cities"",""Phnom Penh"",""Venezuela""]",unverified_negative,[],False
cities,validation,Phnom Penh,entity_f12a72241e256e527e89a3c7b5888ee378c5cde6e30e9a0123f09265f5c3ba06,Yemen,"[""cities"",""Phnom Penh"",""Yemen""]",unverified_negative,[],False
cities,validation,Phnom Penh,entity_f12a72241e256e527e89a3c7b5888ee378c5cde6e30e9a0123f09265f5c3ba06,Zimbabwe,"[""cities"",""Phnom Penh"",""Zimbabwe""]",unverified_negative,[],False
cities,validation,Phnom Penh,entity_f12a72241e256e527e89a3c7b5888ee378c5cde6e30e9a0123f09265f5c3ba06,the Philippines,"[""cities"",""Phnom Penh"",""the Philippines""]",unverified_negative,[],False
cities,validation,Phnom Penh,entity_f12a72241e256e527e89a3c7b5888ee378c5cde6e30e9a0123f09265f5c3ba06,the United Arab Emirates,"[""cities"",""Phnom Penh"",""the United Arab Emirates""]",unverified_negative,[],False
cities,validation,Phnom Penh,entity_f12a72241e256e527e89a3c7b5888ee378c5cde6e30e9a0123f09265f5c3ba06,the United States,"[""cities"",""Phnom Penh"",""the United States""]",unverified_negative,[],False
cities,validation,Port-au-Prince,entity_814e162fcc0392936a20c95978fa8892a0c46ea840d69928c093187dd44019e3,Afghanistan,"[""cities"",""Port-au-Prince"",""Afghanistan""]",unverified_negative,[],False
cities,validation,Port-au-Prince,entity_814e162fcc0392936a20c95978fa8892a0c46ea840d69928c093187dd44019e3,Argentina,"[""cities"",""Port-au-Prince"",""Argentina""]",unverified_negative,[],False
cities,validation,Port-au-Prince,entity_814e162fcc0392936a20c95978fa8892a0c46ea840d69928c093187dd44019e3,Armenia,"[""cities"",""Port-au-Prince"",""Armenia""]",unverified_negative,[],False
cities,validation,Port-au-Prince,entity_814e162fcc0392936a20c95978fa8892a0c46ea840d69928c093187dd44019e3,Bangladesh,"[""cities"",""Port-au-Prince"",""Bangladesh""]",unverified_negative,[],False
cities,validation,Port-au-Prince,entity_814e162fcc0392936a20c95978fa8892a0c46ea840d69928c093187dd44019e3,Brazil,"[""cities"",""Port-au-Prince"",""Brazil""]",unverified_negative,[],False
cities,validation,Port-au-Prince,entity_814e162fcc0392936a20c95978fa8892a0c46ea840d69928c093187dd44019e3,Burkina Faso,"[""cities"",""Port-au-Prince"",""Burkina Faso""]",unverified_negative,[],False
cities,validation,Port-au-Prince,entity_814e162fcc0392936a20c95978fa8892a0c46ea840d69928c093187dd44019e3,Cambodia,"[""cities"",""Port-au-Prince"",""Cambodia""]",unverified_negative,[],False
cities,validation,Port-au-Prince,entity_814e162fcc0392936a20c95978fa8892a0c46ea840d69928c093187dd44019e3,Canada,"[""cities"",""Port-au-Prince"",""Canada""]",unverified_negative,[],False
cities,validation,Port-au-Prince,entity_814e162fcc0392936a20c95978fa8892a0c46ea840d69928c093187dd44019e3,Chile,"[""cities"",""Port-au-Prince"",""Chile""]",unverified_negative,[],False
