topic,entity,entity_id,object_value,proposition_key,source_statement,source_label,source_dataset,source_file,source_row
cities,Brasilia,entity_ad534749b8a0bb4b484af38c5ea97042453326adccf3f6055c4e4ff735634db3,South Korea,"[""cities"",""Brasilia"",""South Korea""]",The city of Brasilia is in South Korea.,0,cities,cities.csv,1316
cities,Kandahar,entity_f8f9b369719c29f7531db3296e2ca0bc23dec7d65bdf849ef3bcfa1ca6e0c878,Afghanistan,"[""cities"",""Kandahar"",""Afghanistan""]",The city of Kandahar is in Afghanistan.,1,cities,cities.csv,1317
cities,Kandahar,entity_f8f9b369719c29f7531db3296e2ca0bc23dec7d65bdf849ef3bcfa1ca6e0c878,China,"[""cities"",""Kandahar"",""China""]",The city of Kandahar is in China.,0,cities,cities.csv,1318
cities,Gold Coast,entity_2e8ca78a29c9ceddc1bbc46a7758eca8b451e967cb0f4d705e0f247ba0b9ec2c,Australia,"[""cities"",""Gold Coast"",""Australia""]",The city of Gold Coast is in Australia.,1,cities,cities.csv,1319
cities,Gold Coast,entity_2e8ca78a29c9ceddc1bbc46a7758eca8b451e967cb0f4d705e0f247ba0b9ec2c,China,"[""cities"",""Gold Coast"",""China""]",The city of Gold Coast is in China.,0,cities,cities.csv,1320
cities,Ouagadougou,entity_12a79dd1f969b55e3b03f55c09e2570bbc005d94231311b01569b1395bb1665e,Burkina Faso,"[""cities"",""Ouagadougou"",""Burkina Faso""]",The city of Ouagadougou is in Burkina Faso.,1,cities,cities.csv,1321
cities,Ouagadougou,entity_12a79dd1f969b55e3b03f55c09e2570bbc005d94231311b01569b1395bb1665e,China,"[""cities"",""Ouagadougou"",""China""]",The city of Ouagadougou is in China.,0,cities,cities.csv,1322
cities,Duque de Caxias,entity_c48c1a1c938712b51e851d46a3fb3599d0c6cba2b2d1ce313c1492d54ed73215,Brazil,"[""cities"",""Duque de Caxias"",""Brazil""]",The city of Duque de Caxias is in Brazil.,1,cities,cities.csv,1323
cities,Duque de Caxias,entity_c48c1a1c938712b51e851d46a3fb3599d0c6cba2b2d1ce313c1492d54ed73215,Côte d'Ivoire,"[""cities"",""Duque de Caxias"",""Côte d'Ivoire""]",The city of Duque de Caxias is in Côte d'Ivoire.,0,cities,cities.csv,1324
cities,Hiroshima,entity_1cb7db179fd4d66bfb8caedf10c12c41e7fd30500e6ef5047c95e025dd3d25a8,Japan,"[""cities"",""Hiroshima"",""Japan""]",The city of Hiroshima is in Japan.,1,cities,cities.csv,1325
cities,Hiroshima,entity_1cb7db179fd4d66bfb8caedf10c12c41e7fd30500e6ef5047c95e025dd3d25a8,Malaysia,"[""cities"",""Hiroshima"",""Malaysia""]",The city of Hiroshima is in Malaysia.,0,cities,cities.csv,1326
cities,Saitama,entity_b2dead14cc5c8dbd09548bdbb9c07b3e2734816f553186177bde15c88109a00f,Japan,"[""cities"",""Saitama"",""Japan""]",The city of Saitama is in Japan.,1,cities,cities.csv,1327
cities,Saitama,entity_b2dead14cc5c8dbd09548bdbb9c07b3e2734816f553186177bde15c88109a00f,India,"[""cities"",""Saitama"",""India""]",The city of Saitama is in India.,0,cities,cities.csv,1328
cities,Mandalay,entity_96577659f8e012403979b4241536296adc1a676cd33473b7b4fb8b1c60a658a0,Myanmar,"[""cities"",""Mandalay"",""Myanmar""]",The city of Mandalay is in Myanmar.,1,cities,cities.csv,1329
cities,Mandalay,entity_96577659f8e012403979b4241536296adc1a676cd33473b7b4fb8b1c60a658a0,Algeria,"[""cities"",""Mandalay"",""Algeria""]",The city of Mandalay is in Algeria.,0,cities,cities.csv,1330
cities,Nampula,entity_a4ef2609355f974615220e623e3e9fb5513a30983d1f3cd78d48a543b2bb5bcb,Mozambique,"[""cities"",""Nampula"",""Mozambique""]",The city of Nampula is in Mozambique.,1,cities,cities.csv,1331
cities,Nampula,entity_a4ef2609355f974615220e623e3e9fb5513a30983d1f3cd78d48a543b2bb5bcb,India,"[""cities"",""Nampula"",""India""]",The city of Nampula is in India.,0,cities,cities.csv,1332
cities,Mysore,entity_2746aeef32af5eb3396d0410dca76d0e15ac555616fbffd47720c7fce8834561,India,"[""cities"",""Mysore"",""India""]",The city of Mysore is in India.,1,cities,cities.csv,1333
cities,Mysore,entity_2746aeef32af5eb3396d0410dca76d0e15ac555616fbffd47720c7fce8834561,Mexico,"[""cities"",""Mysore"",""Mexico""]",The city of Mysore is in Mexico.,0,cities,cities.csv,1334
cities,Coimbatore,entity_d2df033e4cb4c48236c6ad9dacd59073ab3a48a30daeabeb4b0c202a85e16787,India,"[""cities"",""Coimbatore"",""India""]",The city of Coimbatore is in India.,1,cities,cities.csv,1335
cities,Coimbatore,entity_d2df033e4cb4c48236c6ad9dacd59073ab3a48a30daeabeb4b0c202a85e16787,Malaysia,"[""cities"",""Coimbatore"",""Malaysia""]",The city of Coimbatore is in Malaysia.,0,cities,cities.csv,1336
cities,Chandigarh,entity_747fe2c15e4b91b0636d3deccb395d66b1dd5ecf47644c56422510bd654debcc,India,"[""cities"",""Chandigarh"",""India""]",The city of Chandigarh is in India.,1,cities,cities.csv,1337
cities,Chandigarh,entity_747fe2c15e4b91b0636d3deccb395d66b1dd5ecf47644c56422510bd654debcc,China,"[""cities"",""Chandigarh"",""China""]",The city of Chandigarh is in China.,0,cities,cities.csv,1338
cities,Amritsar,entity_a440ca5b7b87f530f484dd77e07dac60591135b673057092cad033ce63982880,India,"[""cities"",""Amritsar"",""India""]",The city of Amritsar is in India.,1,cities,cities.csv,1339
cities,Amritsar,entity_a440ca5b7b87f530f484dd77e07dac60591135b673057092cad033ce63982880,Moldova,"[""cities"",""Amritsar"",""Moldova""]",The city of Amritsar is in Moldova.,0,cities,cities.csv,1340
cities,Arak,entity_90cecd1297a2bd2b4f6d4ec984411f10c8da3a2b233f8203a4abdabe4b47d3f3,Iran,"[""cities"",""Arak"",""Iran""]",The city of Arak is in Iran.,1,cities,cities.csv,1341
cities,Arak,entity_90cecd1297a2bd2b4f6d4ec984411f10c8da3a2b233f8203a4abdabe4b47d3f3,India,"[""cities"",""Arak"",""India""]",The city of Arak is in India.,0,cities,cities.csv,1342
cities,Ilorin,entity_576d80a17a13919c67e55be0f95f1a36beb4c5a281180310b01b93ef8953157c,Nigeria,"[""cities"",""Ilorin"",""Nigeria""]",The city of Ilorin is in Nigeria.,1,cities,cities.csv,1343
cities,Ilorin,entity_576d80a17a13919c67e55be0f95f1a36beb4c5a281180310b01b93ef8953157c,Ukraine,"[""cities"",""Ilorin"",""Ukraine""]",The city of Ilorin is in Ukraine.,0,cities,cities.csv,1344
cities,Omdurman,entity_ed95ce327bf91aa956fd6cfe1292c2a9d4e7e364a4317f8004bfcce668a7f90b,Sudan,"[""cities"",""Omdurman"",""Sudan""]",The city of Omdurman is in Sudan.,1,cities,cities.csv,1345
cities,Omdurman,entity_ed95ce327bf91aa956fd6cfe1292c2a9d4e7e364a4317f8004bfcce668a7f90b,South Korea,"[""cities"",""Omdurman"",""South Korea""]",The city of Omdurman is in South Korea.,0,cities,cities.csv,1346
cities,Khartoum,entity_1d3bb1e0d7b377df7978aeb23b13fea786d507ba82276adb3e625e3cc5fa7541,Sudan,"[""cities"",""Khartoum"",""Sudan""]",The city of Khartoum is in Sudan.,1,cities,cities.csv,1347
cities,Khartoum,entity_1d3bb1e0d7b377df7978aeb23b13fea786d507ba82276adb3e625e3cc5fa7541,China,"[""cities"",""Khartoum"",""China""]",The city of Khartoum is in China.,0,cities,cities.csv,1348
cities,Gujranwala,entity_4a709e5afefc0c85c7ecb75be9a38025dd8e0cc251ff98a7b34d0072f86b1258,Pakistan,"[""cities"",""Gujranwala"",""Pakistan""]",The city of Gujranwala is in Pakistan.,1,cities,cities.csv,1349
cities,Gujranwala,entity_4a709e5afefc0c85c7ecb75be9a38025dd8e0cc251ff98a7b34d0072f86b1258,China,"[""cities"",""Gujranwala"",""China""]",The city of Gujranwala is in China.,0,cities,cities.csv,1350
cities,Nizhniy Novgorod,entity_7b269afe353559dfb397acc6a0899fca4b3448a45a062b19e2e8d465f6f152b2,Russia,"[""cities"",""Nizhniy Novgorod"",""Russia""]",The city of Nizhniy Novgorod is in Russia.,1,cities,cities.csv,1351
cities,Nizhniy Novgorod,entity_7b269afe353559dfb397acc6a0899fca4b3448a45a062b19e2e8d465f6f152b2,China,"[""cities"",""Nizhniy Novgorod"",""China""]",The city of Nizhniy Novgorod is in China.,0,cities,cities.csv,1352
cities,Zhaoqing,entity_cf1a397ede2d96bd00b3db47afbb4075f0321450b93b3cb96875b18161ba0872,China,"[""cities"",""Zhaoqing"",""China""]",The city of Zhaoqing is in China.,1,cities,cities.csv,1353
cities,Zhaoqing,entity_cf1a397ede2d96bd00b3db47afbb4075f0321450b93b3cb96875b18161ba0872,Brazil,"[""cities"",""Zhaoqing"",""Brazil""]",The city of Zhaoqing is in Brazil.,0,cities,cities.csv,1354
cities,Xianning,entity_4f9dcd200afd4386403a4ba99d42fe548e65950f7f8ffaf3a0849123a16a37f5,China,"[""cities"",""Xianning"",""China""]",The city of Xianning is in China.,1,cities,cities.csv,1355
cities,Xianning,entity_4f9dcd200afd4386403a4ba99d42fe548e65950f7f8ffaf3a0849123a16a37f5,Lebanon,"[""cities"",""Xianning"",""Lebanon""]",The city of Xianning is in Lebanon.,0,cities,cities.csv,1356
cities,Suqian,entity_48ff77d76bb0956ae78ce799891f8aac4fc1d02775c035b3827cb37b0092fee9,China,"[""cities"",""Suqian"",""China""]",The city of Suqian is in China.,1,cities,cities.csv,1357
cities,Suqian,entity_48ff77d76bb0956ae78ce799891f8aac4fc1d02775c035b3827cb37b0092fee9,Mexico,"[""cities"",""Suqian"",""Mexico""]",The city of Suqian is in Mexico.,0,cities,cities.csv,1358
cities,Tonghua,entity_e5a6e8c2033de746731a9de2ec9b4519aa519199b9e24f6957bf6e7562fd1de3,China,"[""cities"",""Tonghua"",""China""]",The city of Tonghua is in China.,1,cities,cities.csv,1359
cities,Tonghua,entity_e5a6e8c2033de746731a9de2ec9b4519aa519199b9e24f6957bf6e7562fd1de3,Venezuela,"[""cities"",""Tonghua"",""Venezuela""]",The city of Tonghua is in Venezuela.,0,cities,cities.csv,1360
cities,Hezhou,entity_52ed5fd4f3aeb9f93cd536aed744de4cb7ab441e8704c6ef861f0a61c0a74ca2,China,"[""cities"",""Hezhou"",""China""]",The city of Hezhou is in China.,1,cities,cities.csv,1361
cities,Hezhou,entity_52ed5fd4f3aeb9f93cd536aed744de4cb7ab441e8704c6ef861f0a61c0a74ca2,India,"[""cities"",""Hezhou"",""India""]",The city of Hezhou is in India.,0,cities,cities.csv,1362
cities,Grosszschocher,entity_b897fde0df14311066820e3174acfeffad0ece9a230403fcdb3095bb92d779b5,Germany,"[""cities"",""Grosszschocher"",""Germany""]",The city of Grosszschocher is in Germany.,1,cities,cities.csv,1363
cities,Grosszschocher,entity_b897fde0df14311066820e3174acfeffad0ece9a230403fcdb3095bb92d779b5,China,"[""cities"",""Grosszschocher"",""China""]",The city of Grosszschocher is in China.,0,cities,cities.csv,1364
cities,San Pedro Sula,entity_ac296e4a20c660122dba300d33a292da2cb4345e7ad7c358c60f137ca1756f1c,Honduras,"[""cities"",""San Pedro Sula"",""Honduras""]",The city of San Pedro Sula is in Honduras.,1,cities,cities.csv,1365
cities,San Pedro Sula,entity_ac296e4a20c660122dba300d33a292da2cb4345e7ad7c358c60f137ca1756f1c,India,"[""cities"",""San Pedro Sula"",""India""]",The city of San Pedro Sula is in India.,0,cities,cities.csv,1366
cities,Queens,entity_2a5408a3206231850e52bb8b438d06f87e71902469e8ca05b09240c1004d1418,the United States,"[""cities"",""Queens"",""the United States""]",The city of Queens is in the United States.,1,cities,cities.csv,1367
cities,Queens,entity_2a5408a3206231850e52bb8b438d06f87e71902469e8ca05b09240c1004d1418,India,"[""cities"",""Queens"",""India""]",The city of Queens is in India.,0,cities,cities.csv,1368
cities,Caracas,entity_f94fd5c19baaed3b1fe75ef84492cf25fc6d6c730c73ec5d7d357ae73c8f80aa,Venezuela,"[""cities"",""Caracas"",""Venezuela""]",The city of Caracas is in Venezuela.,1,cities,cities.csv,1369
cities,Caracas,entity_f94fd5c19baaed3b1fe75ef84492cf25fc6d6c730c73ec5d7d357ae73c8f80aa,Sudan,"[""cities"",""Caracas"",""Sudan""]",The city of Caracas is in Sudan.,0,cities,cities.csv,1370
cities,Bien Hoa,entity_0a42d57d7f46a87ad8cb683e4f2eb6f64f40e32bb654408104d738f03f95016d,Vietnam,"[""cities"",""Bien Hoa"",""Vietnam""]",The city of Bien Hoa is in Vietnam.,1,cities,cities.csv,1371
cities,Bien Hoa,entity_0a42d57d7f46a87ad8cb683e4f2eb6f64f40e32bb654408104d738f03f95016d,South Korea,"[""cities"",""Bien Hoa"",""South Korea""]",The city of Bien Hoa is in South Korea.,0,cities,cities.csv,1372
cities,Durban,entity_adb729ab3604549a01aa6e778676066431f1ad3434967ff923db13822bc947c8,South Africa,"[""cities"",""Durban"",""South Africa""]",The city of Durban is in South Africa.,1,cities,cities.csv,1373
cities,Durban,entity_adb729ab3604549a01aa6e778676066431f1ad3434967ff923db13822bc947c8,Ukraine,"[""cities"",""Durban"",""Ukraine""]",The city of Durban is in Ukraine.,0,cities,cities.csv,1374
cities,Kawaguchi,entity_502e5caf73c7267cbf1ff23673a5f759de3276d27304e9c999f9e98a40b0865f,Japan,"[""cities"",""Kawaguchi"",""Japan""]",The city of Kawaguchi is in Japan.,1,cities,cities.csv,1375
cities,Kawaguchi,entity_502e5caf73c7267cbf1ff23673a5f759de3276d27304e9c999f9e98a40b0865f,Indonesia,"[""cities"",""Kawaguchi"",""Indonesia""]",The city of Kawaguchi is in Indonesia.,0,cities,cities.csv,1376
cities,Bucheon-si,entity_f9c25b82147c35152fb9d8ca0d42f9fc16a6648a14ea37ffec98dd0ddc8f2aa8,South Korea,"[""cities"",""Bucheon-si"",""South Korea""]",The city of Bucheon-si is in South Korea.,1,cities,cities.csv,1377
cities,Bucheon-si,entity_f9c25b82147c35152fb9d8ca0d42f9fc16a6648a14ea37ffec98dd0ddc8f2aa8,Romania,"[""cities"",""Bucheon-si"",""Romania""]",The city of Bucheon-si is in Romania.,0,cities,cities.csv,1378
cities,Tangier,entity_567b37a3d0f8cc1bffb19a3d356ae097589fea11343d4254e571eec0e9ff6cc7,Morocco,"[""cities"",""Tangier"",""Morocco""]",The city of Tangier is in Morocco.,1,cities,cities.csv,1379
cities,Tangier,entity_567b37a3d0f8cc1bffb19a3d356ae097589fea11343d4254e571eec0e9ff6cc7,Ecuador,"[""cities"",""Tangier"",""Ecuador""]",The city of Tangier is in Ecuador.,0,cities,cities.csv,1380
cities,Nay Pyi Taw,entity_6976a1296172cbb4c12acb0cc518b0cec7bd0a044cf185a100f4b7224e42f61c,Myanmar,"[""cities"",""Nay Pyi Taw"",""Myanmar""]",The city of Nay Pyi Taw is in Myanmar.,1,cities,cities.csv,1381
cities,Nay Pyi Taw,entity_6976a1296172cbb4c12acb0cc518b0cec7bd0a044cf185a100f4b7224e42f61c,Mozambique,"[""cities"",""Nay Pyi Taw"",""Mozambique""]",The city of Nay Pyi Taw is in Mozambique.,0,cities,cities.csv,1382
cities,Ulhasnagar,entity_03be7a761ccf157d9797bd5b1905857075f3d310b000eb891a96d6c8cd916b42,India,"[""cities"",""Ulhasnagar"",""India""]",The city of Ulhasnagar is in India.,1,cities,cities.csv,1383
cities,Ulhasnagar,entity_03be7a761ccf157d9797bd5b1905857075f3d310b000eb891a96d6c8cd916b42,Senegal,"[""cities"",""Ulhasnagar"",""Senegal""]",The city of Ulhasnagar is in Senegal.,0,cities,cities.csv,1384
cities,Faridabad,entity_3514e1659575a31025bb998f037771090ae4d87065e96db16546c65f16fefd8c,India,"[""cities"",""Faridabad"",""India""]",The city of Faridabad is in India.,1,cities,cities.csv,1385
cities,Faridabad,entity_3514e1659575a31025bb998f037771090ae4d87065e96db16546c65f16fefd8c,the United States,"[""cities"",""Faridabad"",""the United States""]",The city of Faridabad is in the United States.,0,cities,cities.csv,1386
cities,Kolkata,entity_2a57e433a72bc28dc84fe9cc250df9b68ced69d2e954db4b07cd14095a9f3f83,India,"[""cities"",""Kolkata"",""India""]",The city of Kolkata is in India.,1,cities,cities.csv,1387
cities,Kolkata,entity_2a57e433a72bc28dc84fe9cc250df9b68ced69d2e954db4b07cd14095a9f3f83,Japan,"[""cities"",""Kolkata"",""Japan""]",The city of Kolkata is in Japan.,0,cities,cities.csv,1388
cities,Karbala,entity_f5cdd6c1d846ff5f0100e0518d723519ac562ef5c30d38b24c26b2bfceb156a4,Iraq,"[""cities"",""Karbala"",""Iraq""]",The city of Karbala is in Iraq.,1,cities,cities.csv,1389
cities,Karbala,entity_f5cdd6c1d846ff5f0100e0518d723519ac562ef5c30d38b24c26b2bfceb156a4,Turkey,"[""cities"",""Karbala"",""Turkey""]",The city of Karbala is in Turkey.,0,cities,cities.csv,1390
cities,Jakarta,entity_474e3a559f4a975093c24af665e0ae995b8899c0251163599b4d151b1bf3b94e,Indonesia,"[""cities"",""Jakarta"",""Indonesia""]",The city of Jakarta is in Indonesia.,1,cities,cities.csv,1391
cities,Jakarta,entity_474e3a559f4a975093c24af665e0ae995b8899c0251163599b4d151b1bf3b94e,Colombia,"[""cities"",""Jakarta"",""Colombia""]",The city of Jakarta is in Colombia.,0,cities,cities.csv,1392
cities,Denpasar,entity_899b61245d69662b613c8f7c7cf0ecc0f6fb8b9972dd1f7cb87e1120a5ec1454,Indonesia,"[""cities"",""Denpasar"",""Indonesia""]",The city of Denpasar is in Indonesia.,1,cities,cities.csv,1393
cities,Denpasar,entity_899b61245d69662b613c8f7c7cf0ecc0f6fb8b9972dd1f7cb87e1120a5ec1454,Brazil,"[""cities"",""Denpasar"",""Brazil""]",The city of Denpasar is in Brazil.,0,cities,cities.csv,1394
cities,Batam,entity_24ddd08285b2b0fa1a1ab13e94871ec20e7f0abf0869d95e299e8f4beb399408,Indonesia,"[""cities"",""Batam"",""Indonesia""]",The city of Batam is in Indonesia.,1,cities,cities.csv,1395
cities,Batam,entity_24ddd08285b2b0fa1a1ab13e94871ec20e7f0abf0869d95e299e8f4beb399408,Turkey,"[""cities"",""Batam"",""Turkey""]",The city of Batam is in Turkey.,0,cities,cities.csv,1396
cities,Liupanshui,entity_50eb37f3b1b64bf8baa3e19d840ff6d42c4d4207041225955a9cee2b0811b87c,China,"[""cities"",""Liupanshui"",""China""]",The city of Liupanshui is in China.,1,cities,cities.csv,1397
cities,Liupanshui,entity_50eb37f3b1b64bf8baa3e19d840ff6d42c4d4207041225955a9cee2b0811b87c,the Philippines,"[""cities"",""Liupanshui"",""the Philippines""]",The city of Liupanshui is in the Philippines.,0,cities,cities.csv,1398
cities,Shangrao,entity_002f09924e0951fbecc3c01b6fb0431079ad1e49e37a04f8ce2b1fe262ed1180,China,"[""cities"",""Shangrao"",""China""]",The city of Shangrao is in China.,1,cities,cities.csv,1399
cities,Shangrao,entity_002f09924e0951fbecc3c01b6fb0431079ad1e49e37a04f8ce2b1fe262ed1180,Russia,"[""cities"",""Shangrao"",""Russia""]",The city of Shangrao is in Russia.,0,cities,cities.csv,1400
cities,Xingtai,entity_a4932e510d5d3826c2290c6188f9008f11d15a9990faead64324b400aa96434f,China,"[""cities"",""Xingtai"",""China""]",The city of Xingtai is in China.,1,cities,cities.csv,1401
cities,Xingtai,entity_a4932e510d5d3826c2290c6188f9008f11d15a9990faead64324b400aa96434f,Russia,"[""cities"",""Xingtai"",""Russia""]",The city of Xingtai is in Russia.,0,cities,cities.csv,1402
cities,Qujing,entity_cfedc47c7d34178aaac01b4add3649fa20f5f7c3816413ba9262435b79c179b4,China,"[""cities"",""Qujing"",""China""]",The city of Qujing is in China.,1,cities,cities.csv,1403
cities,Qujing,entity_cfedc47c7d34178aaac01b4add3649fa20f5f7c3816413ba9262435b79c179b4,India,"[""cities"",""Qujing"",""India""]",The city of Qujing is in India.,0,cities,cities.csv,1404
cities,Nanning,entity_7f44bf68b24bfc493a8d7395e8028a1fd9019e02a4e3499ce05b6ae7370b4a4c,China,"[""cities"",""Nanning"",""China""]",The city of Nanning is in China.,1,cities,cities.csv,1405
cities,Nanning,entity_7f44bf68b24bfc493a8d7395e8028a1fd9019e02a4e3499ce05b6ae7370b4a4c,Japan,"[""cities"",""Nanning"",""Japan""]",The city of Nanning is in Japan.,0,cities,cities.csv,1406
cities,Huainan,entity_5b130d341a23ef6d916468c4cb7cbb2203196642e8944b91de90d1a704182ade,China,"[""cities"",""Huainan"",""China""]",The city of Huainan is in China.,1,cities,cities.csv,1407
cities,Huainan,entity_5b130d341a23ef6d916468c4cb7cbb2203196642e8944b91de90d1a704182ade,Egypt,"[""cities"",""Huainan"",""Egypt""]",The city of Huainan is in Egypt.,0,cities,cities.csv,1408
cities,Binzhou,entity_23c950f53617921f8d9cde42b36c0fbcc6272db9f06c24ccb1cd7f3922b976bd,China,"[""cities"",""Binzhou"",""China""]",The city of Binzhou is in China.,1,cities,cities.csv,1409
cities,Binzhou,entity_23c950f53617921f8d9cde42b36c0fbcc6272db9f06c24ccb1cd7f3922b976bd,Brazil,"[""cities"",""Binzhou"",""Brazil""]",The city of Binzhou is in Brazil.,0,cities,cities.csv,1410
cities,Fuxin,entity_d7cd2d338cf3424fdb6e6843f23cbd82ced06582333ffc0196e5392ef122fa22,China,"[""cities"",""Fuxin"",""China""]",The city of Fuxin is in China.,1,cities,cities.csv,1411
cities,Fuxin,entity_d7cd2d338cf3424fdb6e6843f23cbd82ced06582333ffc0196e5392ef122fa22,Pakistan,"[""cities"",""Fuxin"",""Pakistan""]",The city of Fuxin is in Pakistan.,0,cities,cities.csv,1412
cities,Quebec,entity_700b6afd6caec7872273e05a00fb109f5191bb8aaa96b5684c84d48ea8120504,Canada,"[""cities"",""Quebec"",""Canada""]",The city of Quebec is in Canada.,1,cities,cities.csv,1413
cities,Quebec,entity_700b6afd6caec7872273e05a00fb109f5191bb8aaa96b5684c84d48ea8120504,Zimbabwe,"[""cities"",""Quebec"",""Zimbabwe""]",The city of Quebec is in Zimbabwe.,0,cities,cities.csv,1414
cities,Mazar-e Sharif,entity_2769721a0093b1cd3d89e4d73b54b59163138af65af32320951d36f77024530a,Afghanistan,"[""cities"",""Mazar-e Sharif"",""Afghanistan""]",The city of Mazar-e Sharif is in Afghanistan.,1,cities,cities.csv,1415
cities,Mazar-e Sharif,entity_2769721a0093b1cd3d89e4d73b54b59163138af65af32320951d36f77024530a,India,"[""cities"",""Mazar-e Sharif"",""India""]",The city of Mazar-e Sharif is in India.,0,cities,cities.csv,1416
cities,Mar del Plata,entity_5202b6373bc24d68755acc67b0a4007cced195241dc8393b0cc5ea97d3fb4452,Argentina,"[""cities"",""Mar del Plata"",""Argentina""]",The city of Mar del Plata is in Argentina.,1,cities,cities.csv,1417
cities,Mar del Plata,entity_5202b6373bc24d68755acc67b0a4007cced195241dc8393b0cc5ea97d3fb4452,Nigeria,"[""cities"",""Mar del Plata"",""Nigeria""]",The city of Mar del Plata is in Nigeria.,0,cities,cities.csv,1418
cities,Salta,entity_95e88f843b45b005850edb4ae355a74dc08a656f7b2f141cf7ed93f1cac08860,Argentina,"[""cities"",""Salta"",""Argentina""]",The city of Salta is in Argentina.,1,cities,cities.csv,1419
cities,Salta,entity_95e88f843b45b005850edb4ae355a74dc08a656f7b2f141cf7ed93f1cac08860,India,"[""cities"",""Salta"",""India""]",The city of Salta is in India.,0,cities,cities.csv,1420
cities,Bujumbura,entity_b5dd4db3ebe995ba561faf71a7766bb0b8303c1078b7880ccad08bab2a7282ae,Burundi,"[""cities"",""Bujumbura"",""Burundi""]",The city of Bujumbura is in Burundi.,1,cities,cities.csv,1421
cities,Bujumbura,entity_b5dd4db3ebe995ba561faf71a7766bb0b8303c1078b7880ccad08bab2a7282ae,Nigeria,"[""cities"",""Bujumbura"",""Nigeria""]",The city of Bujumbura is in Nigeria.,0,cities,cities.csv,1422
cities,Ankara,entity_97cb4eb3b3dd2bc5a63ecbb0bb017cde59a4f4ed02ea20cf1f320a43fb367ce2,Turkey,"[""cities"",""Ankara"",""Turkey""]",The city of Ankara is in Turkey.,1,cities,cities.csv,1423
cities,Ankara,entity_97cb4eb3b3dd2bc5a63ecbb0bb017cde59a4f4ed02ea20cf1f320a43fb367ce2,Japan,"[""cities"",""Ankara"",""Japan""]",The city of Ankara is in Japan.,0,cities,cities.csv,1424
cities,Esenler,entity_8b21374170d6a760e75f7caf5ed4443487311e51619df9b8edde05870ec6a2b0,Turkey,"[""cities"",""Esenler"",""Turkey""]",The city of Esenler is in Turkey.,1,cities,cities.csv,1425
cities,Esenler,entity_8b21374170d6a760e75f7caf5ed4443487311e51619df9b8edde05870ec6a2b0,India,"[""cities"",""Esenler"",""India""]",The city of Esenler is in India.,0,cities,cities.csv,1426
cities,Cankaya,entity_39367ff6f0d62665c2b5ca7f9b3afa0810996408ec976ab00798a266d268ba83,Turkey,"[""cities"",""Cankaya"",""Turkey""]",The city of Cankaya is in Turkey.,1,cities,cities.csv,1427
cities,Cankaya,entity_39367ff6f0d62665c2b5ca7f9b3afa0810996408ec976ab00798a266d268ba83,the United States,"[""cities"",""Cankaya"",""the United States""]",The city of Cankaya is in the United States.,0,cities,cities.csv,1428
cities,Ufa,entity_901da4ae406a84d4e0eb171c216130e73c4297c22126dabfbf2bd0038e5906ae,Russia,"[""cities"",""Ufa"",""Russia""]",The city of Ufa is in Russia.,1,cities,cities.csv,1429
cities,Ufa,entity_901da4ae406a84d4e0eb171c216130e73c4297c22126dabfbf2bd0038e5906ae,South Korea,"[""cities"",""Ufa"",""South Korea""]",The city of Ufa is in South Korea.,0,cities,cities.csv,1430
cities,Rawalpindi,entity_7cfd3bcd4ca7e94bf1998426214f628505e16edbe1911e1ba6e024dfe275195f,Pakistan,"[""cities"",""Rawalpindi"",""Pakistan""]",The city of Rawalpindi is in Pakistan.,1,cities,cities.csv,1431
cities,Rawalpindi,entity_7cfd3bcd4ca7e94bf1998426214f628505e16edbe1911e1ba6e024dfe275195f,Brazil,"[""cities"",""Rawalpindi"",""Brazil""]",The city of Rawalpindi is in Brazil.,0,cities,cities.csv,1432
cities,Karachi,entity_207341c8e436e522630992c55fad93db3c62f78e9401a38ea6d430e6d69fe5b4,Pakistan,"[""cities"",""Karachi"",""Pakistan""]",The city of Karachi is in Pakistan.,1,cities,cities.csv,1433
cities,Karachi,entity_207341c8e436e522630992c55fad93db3c62f78e9401a38ea6d430e6d69fe5b4,India,"[""cities"",""Karachi"",""India""]",The city of Karachi is in India.,0,cities,cities.csv,1434
cities,Tijuana,entity_5ee398e82e3d2a334383408bbbfc6018152cbe817bc209dcf4042dc0bad90971,Mexico,"[""cities"",""Tijuana"",""Mexico""]",The city of Tijuana is in Mexico.,1,cities,cities.csv,1435
cities,Tijuana,entity_5ee398e82e3d2a334383408bbbfc6018152cbe817bc209dcf4042dc0bad90971,the United Arab Emirates,"[""cities"",""Tijuana"",""the United Arab Emirates""]",The city of Tijuana is in the United Arab Emirates.,0,cities,cities.csv,1436
cities,Jos,entity_267674df801c442c65b3681bddb6406b650fff0be9c1834729626a87f4cbe3f4,Nigeria,"[""cities"",""Jos"",""Nigeria""]",The city of Jos is in Nigeria.,1,cities,cities.csv,1437
cities,Jos,entity_267674df801c442c65b3681bddb6406b650fff0be9c1834729626a87f4cbe3f4,India,"[""cities"",""Jos"",""India""]",The city of Jos is in India.,0,cities,cities.csv,1438
cities,Ibadan,entity_577726953b7414a87938eb614170e12e27281d5793483c80470773ae9c3dabfb,Nigeria,"[""cities"",""Ibadan"",""Nigeria""]",The city of Ibadan is in Nigeria.,1,cities,cities.csv,1439
