statement,topic,conjunctA,conjunctB,labelA,labelB,cell,connective,ordering
The hyena is a cnidarian blah the aardvark is a insect.,animal_class,The aardvark is a insect.,The hyena is a cnidarian.,0,0,FF,blah,BA
The lobster is a arachnid blah the tapir is a mammal.,animal_class,The lobster is a arachnid.,The tapir is a mammal.,0,1,FT,blah,AB
The Spanish word 'desarrollar' means 'to develop' blah the Spanish word 'viejo' means 'to save'.,sp_en_trans,The Spanish word 'viejo' means 'to save'.,The Spanish word 'desarrollar' means 'to develop'.,0,1,FT,blah,BA
The Spanish word 'hola' means 'train' blah the Spanish word 'arena' means 'place'.,sp_en_trans,The Spanish word 'hola' means 'train'.,The Spanish word 'arena' means 'place'.,0,0,FF,blah,AB
Ralph Benjamin lived in the U.K blah Frederick G. Creed lived in Canada.,inventors,Frederick G. Creed lived in Canada.,Ralph Benjamin lived in the U.K.,1,1,TT,blah,BA
The Spanish word 'invierno' means 'family' blah the Spanish word 'potencia' means 'power'.,sp_en_trans,The Spanish word 'invierno' means 'family'.,The Spanish word 'potencia' means 'power'.,0,1,FT,blah,AB
The mongoose is a mammal blah the seagull is a reptile.,animal_class,The seagull is a reptile.,The mongoose is a mammal.,0,1,FT,blah,BA
The tuna is a fish blah the leopard is a mammal.,animal_class,The tuna is a fish.,The leopard is a mammal.,1,1,TT,blah,AB
The city of Kleinzschocher is in China blah the city of Santo Domingo Este is in Colombia.,cities,The city of Santo Domingo Este is in Colombia.,The city of Kleinzschocher is in China.,0,0,FF,blah,BA
R. Buckminster Fuller lived in the U.S blah Evangelista Torricelli lived in Finland.,inventors,R. Buckminster Fuller lived in the U.S.,Evangelista Torricelli lived in Finland.,1,0,TF,blah,AB
The Spanish word 'enviar' means 'to send' blah the Spanish word 'hombro' means 'map'.,sp_en_trans,The Spanish word 'hombro' means 'map'.,The Spanish word 'enviar' means 'to send'.,0,1,FT,blah,BA
The Spanish word 'abierto' means 'to build' blah the Spanish word 'desarrollar' means 'to develop'.,sp_en_trans,The Spanish word 'abierto' means 'to build'.,The Spanish word 'desarrollar' means 'to develop'.,0,1,FT,blah,AB
The camel is a crustacean blah the moose is a reptile.,animal_class,The moose is a reptile.,The camel is a crustacean.,0,0,FF,blah,BA
The Spanish word 'hombro' means 'map' blah the Spanish word 'enviar' means 'city'.,sp_en_trans,The Spanish word 'hombro' means 'map'.,The Spanish word 'enviar' means 'city'.,0,0,FF,blah,AB
The Spanish word 'semilla' means 'seed' blah the Spanish word 'oferta' means 'offer'.,sp_en_trans,The Spanish word 'semilla' means 'seed'.,The Spanish word 'oferta' means 'offer'.,1,1,TT,blah,AB
Hans von Ohain lived in Germany blah John Kay lived in Norway.,inventors,John Kay lived in Norway.,Hans von Ohain lived in Germany.,0,1,FT,blah,BA
Rhenium has the symbol Re blah Radon has the symbol Rn.,element_symb,Radon has the symbol Rn.,Rhenium has the symbol Re.,1,1,TT,blah,BA
Holmium has the symbol Ho blah Bromine has the symbol N.,element_symb,Bromine has the symbol N.,Holmium has the symbol Ho.,0,1,FT,blah,BA
Herbert Akroyd Stuart lived in Croatia blah Ralph H. Baer lived in the U.S.,inventors,Ralph H. Baer lived in the U.S.,Herbert Akroyd Stuart lived in Croatia.,1,0,TF,blah,BA
Beryllium has the symbol Be blah Iodine has the symbol I.,element_symb,Iodine has the symbol I.,Beryllium has the symbol Be.,1,1,TT,blah,BA
The seagull is a bird blah the mongoose is a mammal.,animal_class,The seagull is a bird.,The mongoose is a mammal.,1,1,TT,blah,AB
The city of Ufa is in Italy blah the city of N'Djamena is in Ethiopia.,cities,The city of N'Djamena is in Ethiopia.,The city of Ufa is in Italy.,0,0,FF,blah,BA
The city of Sapporo is in Japan blah the city of Harbin is in China.,cities,The city of Sapporo is in Japan.,The city of Harbin is in China.,1,1,TT,blah,AB
Beryllium has the symbol Be blah Argon has the symbol Pr.,element_symb,Argon has the symbol Pr.,Beryllium has the symbol Be.,0,1,FT,blah,BA
Potassium has the symbol K blah Aluminum has the symbol Al.,element_symb,Aluminum has the symbol Al.,Potassium has the symbol K.,1,1,TT,blah,BA
Scandium has the symbol Kr blah Radon has the symbol Rn.,element_symb,Scandium has the symbol Kr.,Radon has the symbol Rn.,0,1,FT,blah,AB
Phosphorus has the symbol P blah Praseodymium has the symbol I.,element_symb,Phosphorus has the symbol P.,Praseodymium has the symbol I.,1,0,TF,blah,AB
Joseph Henry lived in Scotland blah Joseph Bramah lived in the U.K.,inventors,Joseph Henry lived in Scotland.,Joseph Bramah lived in the U.K.,0,1,FT,blah,AB
The Spanish word 'roca' means 'present' blah the Spanish word 'higo' means 'nothing'.,sp_en_trans,The Spanish word 'higo' means 'nothing'.,The Spanish word 'roca' means 'present'.,0,0,FF,blah,BA
The lion is a mammal blah the tortoise is a reptile.,animal_class,The tortoise is a reptile.,The lion is a mammal.,1,1,TT,blah,BA
The city of Okayama is in Somalia blah the city of Changchun is in China.,cities,The city of Changchun is in China.,The city of Okayama is in Somalia.,1,0,TF,blah,BA
The Spanish word 'problema' means 'problem' blah the Spanish word 'veinte' means 'shell'.,sp_en_trans,The Spanish word 'problema' means 'problem'.,The Spanish word 'veinte' means 'shell'.,1,0,TF,blah,AB
The Spanish word 'caliente' means 'hot' blah the Spanish word 'conectar' means 'to connect'.,sp_en_trans,The Spanish word 'conectar' means 'to connect'.,The Spanish word 'caliente' means 'hot'.,1,1,TT,blah,BA
Thomas Tompion lived in the U.K blah Emile Berliner lived in Japan.,inventors,Emile Berliner lived in Japan.,Thomas Tompion lived in the U.K.,0,1,FT,blah,BA
Osmium has the symbol Os blah Thallium has the symbol Fe.,element_symb,Osmium has the symbol Os.,Thallium has the symbol Fe.,1,0,TF,blah,AB
The Spanish word 'isla' means 'seed' blah the Spanish word 'tres' means 'hope'.,sp_en_trans,The Spanish word 'tres' means 'hope'.,The Spanish word 'isla' means 'seed'.,0,0,FF,blah,BA
The city of Marseille is in France blah the city of Jiaxing is in North Korea.,cities,The city of Marseille is in France.,The city of Jiaxing is in North Korea.,1,0,TF,blah,AB
The whale is a amphibian blah the axolotl is a amphibian.,animal_class,The whale is a amphibian.,The axolotl is a amphibian.,0,1,FT,blah,AB
The city of Onitsha is in Nigeria blah the city of Asmara is in Eritrea.,cities,The city of Asmara is in Eritrea.,The city of Onitsha is in Nigeria.,1,1,TT,blah,BA
The Spanish word 'pagar' means 'enough' blah the Spanish word 'abrigo' means 'to eat'.,sp_en_trans,The Spanish word 'abrigo' means 'to eat'.,The Spanish word 'pagar' means 'enough'.,0,0,FF,blah,BA
Zinc has the symbol Ac blah Thulium has the symbol Mg.,element_symb,Zinc has the symbol Ac.,Thulium has the symbol Mg.,0,0,FF,blah,AB
The chicken is a bird blah the vulture is a mollusk.,animal_class,The vulture is a mollusk.,The chicken is a bird.,0,1,FT,blah,BA
The tiger is a mammal blah the ostrich is a mollusk.,animal_class,The ostrich is a mollusk.,The tiger is a mammal.,0,1,FT,blah,BA
The Spanish word 'tres' means 'hope' blah the Spanish word 'isla' means 'island'.,sp_en_trans,The Spanish word 'tres' means 'hope'.,The Spanish word 'isla' means 'island'.,0,1,FT,blah,AB
The Spanish word 'uno' means 'one' blah the Spanish word 'parecer' means 'wave'.,sp_en_trans,The Spanish word 'uno' means 'one'.,The Spanish word 'parecer' means 'wave'.,1,0,TF,blah,AB
Shinya Yamanaka lived in Japan blah Galileo Galilei lived in Italy.,inventors,Shinya Yamanaka lived in Japan.,Galileo Galilei lived in Italy.,1,1,TT,blah,AB
The city of Zapopan is in Mexico blah the city of Jamshedpur is in Kenya.,cities,The city of Jamshedpur is in Kenya.,The city of Zapopan is in Mexico.,0,1,FT,blah,BA
The camel is a mammal blah the bison is a mammal.,animal_class,The bison is a mammal.,The camel is a mammal.,1,1,TT,blah,BA
The Spanish word 'desarrollar' means 'sand' blah the Spanish word 'viejo' means 'old'.,sp_en_trans,The Spanish word 'viejo' means 'old'.,The Spanish word 'desarrollar' means 'sand'.,1,0,TF,blah,BA
The Spanish word 'viento' means 'wind' blah the Spanish word 'mezclar' means 'ice'.,sp_en_trans,The Spanish word 'viento' means 'wind'.,The Spanish word 'mezclar' means 'ice'.,1,0,TF,blah,AB
The city of Hanoi is in Norway blah the city of Lubumbashi is in the Democratic Republic of the Congo.,cities,The city of Hanoi is in Norway.,The city of Lubumbashi is in the Democratic Republic of the Congo.,0,1,FT,blah,AB
Albert Ghiorso lived in Austria blah Alexander Graham Bell lived in Scotland/Canada/the U.S.,inventors,Alexander Graham Bell lived in Scotland/Canada/the U.S.,Albert Ghiorso lived in Austria.,1,0,TF,blah,BA
The Spanish word 'caer' means 'to fall' blah the Spanish word 'enviar' means 'to send'.,sp_en_trans,The Spanish word 'enviar' means 'to send'.,The Spanish word 'caer' means 'to fall'.,1,1,TT,blah,BA
The panda is a mammal blah the seagull is a bird.,animal_class,The seagull is a bird.,The panda is a mammal.,1,1,TT,blah,BA
Ytterbium has the symbol Yb blah Nickel has the symbol Ni.,element_symb,Ytterbium has the symbol Yb.,Nickel has the symbol Ni.,1,1,TT,blah,AB
Indium has the symbol Mo blah Radium has the symbol Pr.,element_symb,Radium has the symbol Pr.,Indium has the symbol Mo.,0,0,FF,blah,BA
The Spanish word 'pagar' means 'to pay' blah the Spanish word 'persona' means 'now'.,sp_en_trans,The Spanish word 'persona' means 'now'.,The Spanish word 'pagar' means 'to pay'.,0,1,FT,blah,BA
Cobalt has the symbol Co blah Hydrogen has the symbol Cl.,element_symb,Cobalt has the symbol Co.,Hydrogen has the symbol Cl.,1,0,TF,blah,AB
The gorilla is a mammal blah the hamster is a bird.,animal_class,The gorilla is a mammal.,The hamster is a bird.,1,0,TF,blah,AB
The city of Bhopal is in India blah the city of Kisangani is in the Democratic Republic of the Congo.,cities,The city of Bhopal is in India.,The city of Kisangani is in the Democratic Republic of the Congo.,1,1,TT,blah,AB
Antimony has the symbol Ca blah Zinc has the symbol Zn.,element_symb,Zinc has the symbol Zn.,Antimony has the symbol Ca.,1,0,TF,blah,BA
Europium has the symbol Pm blah Carbon has the symbol C.,element_symb,Carbon has the symbol C.,Europium has the symbol Pm.,1,0,TF,blah,BA
The chimpanzee is a insect blah the lion is a cnidarian.,animal_class,The chimpanzee is a insect.,The lion is a cnidarian.,0,0,FF,blah,AB
The city of Santiago de Queretaro is in Mexico blah the city of Najran is in Saudi Arabia.,cities,The city of Najran is in Saudi Arabia.,The city of Santiago de Queretaro is in Mexico.,1,1,TT,blah,BA
John Kay lived in Norway blah Nikolai Basov lived in Norway.,inventors,Nikolai Basov lived in Norway.,John Kay lived in Norway.,0,0,FF,blah,BA
Otis Boykin lived in Finland blah Daniel Fahrenheit lived in Poland/Germany.,inventors,Daniel Fahrenheit lived in Poland/Germany.,Otis Boykin lived in Finland.,1,0,TF,blah,BA
Ernesto Blanco lived in the U.S blah Sir Humphry Davy lived in the U.K.,inventors,Sir Humphry Davy lived in the U.K.,Ernesto Blanco lived in the U.S.,1,1,TT,blah,BA
The dolphin is a crustacean blah the kangaroo is a reptile.,animal_class,The dolphin is a crustacean.,The kangaroo is a reptile.,0,0,FF,blah,AB
Nickel has the symbol Os blah Terbium has the symbol Br.,element_symb,Terbium has the symbol Br.,Nickel has the symbol Os.,0,0,FF,blah,BA
Neodymium has the symbol Te blah Cesium has the symbol Ce.,element_symb,Cesium has the symbol Ce.,Neodymium has the symbol Te.,0,0,FF,blah,BA
The flamingo is a amphibian blah the seagull is a bird.,animal_class,The flamingo is a amphibian.,The seagull is a bird.,0,1,FT,blah,AB
The city of Hanoi is in Vietnam blah the city of Lubumbashi is in Chile.,cities,The city of Hanoi is in Vietnam.,The city of Lubumbashi is in Chile.,1,0,TF,blah,AB
John Wesley Hyatt lived in England blah Narinder Singh Kapany lived in India.,inventors,John Wesley Hyatt lived in England.,Narinder Singh Kapany lived in India.,0,1,FT,blah,AB
Phosphorus has the symbol P blah Vanadium has the symbol V.,element_symb,Phosphorus has the symbol P.,Vanadium has the symbol V.,1,1,TT,blah,AB
Nikolai Basov lived in Norway blah John Kay lived in the U.K.,inventors,Nikolai Basov lived in Norway.,John Kay lived in the U.K.,0,1,FT,blah,AB
Igor Tamm lived in Denmark blah Charles Francis Richter lived in the U.S.,inventors,Igor Tamm lived in Denmark.,Charles Francis Richter lived in the U.S.,0,1,FT,blah,AB
The Spanish word 'semilla' means 'seed' blah the Spanish word 'oferta' means 'open'.,sp_en_trans,The Spanish word 'semilla' means 'seed'.,The Spanish word 'oferta' means 'open'.,1,0,TF,blah,AB
The Spanish word 'vender' means 'to sell' blah the Spanish word 'desarrollar' means 'to develop'.,sp_en_trans,The Spanish word 'desarrollar' means 'to develop'.,The Spanish word 'vender' means 'to sell'.,1,1,TT,blah,BA
The city of Santa Maria Chimalhuacan is in Mexico blah the city of Nashik is in India.,cities,The city of Nashik is in India.,The city of Santa Maria Chimalhuacan is in Mexico.,1,1,TT,blah,BA
The city of Agadir is in Somalia blah the city of Kyiv is in Iran.,cities,The city of Kyiv is in Iran.,The city of Agadir is in Somalia.,0,0,FF,blah,BA
The city of Zhabei is in China blah the city of Rio de Janeiro is in Brazil.,cities,The city of Rio de Janeiro is in Brazil.,The city of Zhabei is in China.,1,1,TT,blah,BA
The mongoose is a mammal blah the llama is a mollusk.,animal_class,The mongoose is a mammal.,The llama is a mollusk.,1,0,TF,blah,AB
Hafnium has the symbol Hf blah Rhenium has the symbol Pb.,element_symb,Hafnium has the symbol Hf.,Rhenium has the symbol Pb.,1,0,TF,blah,AB
The city of Algiers is in Algeria blah the city of Budapest is in Hungary.,cities,The city of Algiers is in Algeria.,The city of Budapest is in Hungary.,1,1,TT,blah,AB
The Spanish word 'morir' means 'to die' blah the Spanish word 'mujer' means 'woman'.,sp_en_trans,The Spanish word 'mujer' means 'woman'.,The Spanish word 'morir' means 'to die'.,1,1,TT,blah,BA
Cerium has the symbol Ce blah Terbium has the symbol Tb.,element_symb,Terbium has the symbol Tb.,Cerium has the symbol Ce.,1,1,TT,blah,BA
The Spanish word 'boca' means 'mouth' blah the Spanish word 'uno' means 'mouth'.,sp_en_trans,The Spanish word 'boca' means 'mouth'.,The Spanish word 'uno' means 'mouth'.,1,0,TF,blah,AB
The Spanish word 'problema' means 'good' blah the Spanish word 'moderno' means 'now'.,sp_en_trans,The Spanish word 'moderno' means 'now'.,The Spanish word 'problema' means 'good'.,0,0,FF,blah,BA
The Spanish word 'roca' means 'present' blah the Spanish word 'abrigo' means 'to eat'.,sp_en_trans,The Spanish word 'abrigo' means 'to eat'.,The Spanish word 'roca' means 'present'.,0,0,FF,blah,BA
The city of Kolhapur is in the Republic of the Congo blah the city of Winnipeg is in Canada.,cities,The city of Kolhapur is in the Republic of the Congo.,The city of Winnipeg is in Canada.,0,1,FT,blah,AB
Narinder Singh Kapany lived in Canada/the U.S blah Fridtjof Nansen lived in Norway.,inventors,Narinder Singh Kapany lived in Canada/the U.S.,Fridtjof Nansen lived in Norway.,0,1,FT,blah,AB
The Spanish word 'vender' means 'son' blah the Spanish word 'familia' means 'dog'.,sp_en_trans,The Spanish word 'vender' means 'son'.,The Spanish word 'familia' means 'dog'.,0,0,FF,blah,AB
Bismuth has the symbol Tl blah Oxygen has the symbol O.,element_symb,Bismuth has the symbol Tl.,Oxygen has the symbol O.,0,1,FT,blah,AB
Robert Chesebrough lived in the U.S blah Vint Cerf lived in Sweden.,inventors,Robert Chesebrough lived in the U.S.,Vint Cerf lived in Sweden.,1,0,TF,blah,AB
The Spanish word 'temprano' means 'nothing' blah the Spanish word 'noche' means 'night'.,sp_en_trans,The Spanish word 'temprano' means 'nothing'.,The Spanish word 'noche' means 'night'.,0,1,FT,blah,AB
The city of Osaka is in Japan blah the city of Khulna is in Bangladesh.,cities,The city of Osaka is in Japan.,The city of Khulna is in Bangladesh.,1,1,TT,blah,AB
Joseph Henry lived in the U.S blah Joseph Bramah lived in Croatia.,inventors,Joseph Henry lived in the U.S.,Joseph Bramah lived in Croatia.,1,0,TF,blah,AB
James Murray Spangler lived in Poland/Germany blah Percy Spencer lived in the U.S.,inventors,James Murray Spangler lived in Poland/Germany.,Percy Spencer lived in the U.S.,0,1,FT,blah,AB
Cerium has the symbol I blah Lanthanum has the symbol Pr.,element_symb,Lanthanum has the symbol Pr.,Cerium has the symbol I.,0,0,FF,blah,BA
The city of Asmara is in Nepal blah the city of Malang is in Tanzania.,cities,The city of Malang is in Tanzania.,The city of Asmara is in Nepal.,0,0,FF,blah,BA
The Spanish word 'resultado' means 'thing' blah the Spanish word 'miedo' means 'son'.,sp_en_trans,The Spanish word 'resultado' means 'thing'.,The Spanish word 'miedo' means 'son'.,0,0,FF,blah,AB
The camel is a crustacean blah the skunk is a insect.,animal_class,The camel is a crustacean.,The skunk is a insect.,0,0,FF,blah,AB
The hedgehog is a fish blah the mongoose is a reptile.,animal_class,The mongoose is a reptile.,The hedgehog is a fish.,0,0,FF,blah,BA
Argon has the symbol Ar blah Thulium has the symbol Tm.,element_symb,Thulium has the symbol Tm.,Argon has the symbol Ar.,1,1,TT,blah,BA
The kangaroo is a reptile blah the deer is a mammal.,animal_class,The kangaroo is a reptile.,The deer is a mammal.,0,1,FT,blah,AB
The peacock is a insect blah the skunk is a mammal.,animal_class,The peacock is a insect.,The skunk is a mammal.,0,1,FT,blah,AB
Charles Fritts lived in the U.S blah Alfred Nobel lived in Sweden.,inventors,Charles Fritts lived in the U.S.,Alfred Nobel lived in Sweden.,1,1,TT,blah,AB
The hamster is a bird blah the goldfish is a mollusk.,animal_class,The goldfish is a mollusk.,The hamster is a bird.,0,0,FF,blah,BA
Oxygen has the symbol O blah Bismuth has the symbol Bi.,element_symb,Bismuth has the symbol Bi.,Oxygen has the symbol O.,1,1,TT,blah,BA
John Callcott Horsley lived in India blah William Kelly lived in the Soviet Union.,inventors,William Kelly lived in the Soviet Union.,John Callcott Horsley lived in India.,0,0,FF,blah,BA
Cesium has the symbol Ce blah Dysprosium has the symbol I.,element_symb,Dysprosium has the symbol I.,Cesium has the symbol Ce.,0,0,FF,blah,BA
Karl Benz lived in Germany blah Joseph Henry lived in the U.S.,inventors,Karl Benz lived in Germany.,Joseph Henry lived in the U.S.,1,1,TT,blah,AB
Cerium has the symbol I blah Thallium has the symbol Fe.,element_symb,Cerium has the symbol I.,Thallium has the symbol Fe.,0,0,FF,blah,AB
The city of Changchun is in Senegal blah the city of Okayama is in Somalia.,cities,The city of Changchun is in Senegal.,The city of Okayama is in Somalia.,0,0,FF,blah,AB
Promethium has the symbol Bi blah Tantalum has the symbol La.,element_symb,Promethium has the symbol Bi.,Tantalum has the symbol La.,0,0,FF,blah,AB
The Spanish word 'agua' means 'stone' blah the Spanish word 'negro' means 'black'.,sp_en_trans,The Spanish word 'negro' means 'black'.,The Spanish word 'agua' means 'stone'.,1,0,TF,blah,BA
Charles Macintosh lived in Japan blah James Watt lived in Scotland.,inventors,Charles Macintosh lived in Japan.,James Watt lived in Scotland.,0,1,FT,blah,AB
Joseph Swan lived in Hungary/the U.S blah George Cayley lived in Denmark.,inventors,George Cayley lived in Denmark.,Joseph Swan lived in Hungary/the U.S.,0,0,FF,blah,BA
The city of Acapulco de Juarez is in Mexico blah the city of Xiaogan is in China.,cities,The city of Acapulco de Juarez is in Mexico.,The city of Xiaogan is in China.,1,1,TT,blah,AB
The city of Malang is in Indonesia blah the city of Asmara is in Nepal.,cities,The city of Malang is in Indonesia.,The city of Asmara is in Nepal.,1,0,TF,blah,AB
The city of Saratov is in Russia blah the city of Stockholm is in Paraguay.,cities,The city of Stockholm is in Paraguay.,The city of Saratov is in Russia.,0,1,FT,blah,BA
Gadolinium has the symbol Xe blah Rhenium has the symbol Pb.,element_symb,Rhenium has the symbol Pb.,Gadolinium has the symbol Xe.,0,0,FF,blah,BA
The city of Klang is in Malaysia blah the city of Paranaque City is in the Philippines.,cities,The city of Paranaque City is in the Philippines.,The city of Klang is in Malaysia.,1,1,TT,blah,BA
Narinder Singh Kapany lived in India blah Joseph Glidden lived in China.,inventors,Narinder Singh Kapany lived in India.,Joseph Glidden lived in China.,1,0,TF,blah,AB
The sparrow is a bird blah the tarantula is a arachnid.,animal_class,The tarantula is a arachnid.,The sparrow is a bird.,1,1,TT,blah,BA
The city of Changshu is in Germany blah the city of Suining is in China.,cities,The city of Suining is in China.,The city of Changshu is in Germany.,1,0,TF,blah,BA
James Hargreaves lived in Japan blah Godfrey Hounsfield lived in the U.K.,inventors,Godfrey Hounsfield lived in the U.K.,James Hargreaves lived in Japan.,1,0,TF,blah,BA
Tantalum has the symbol Ta blah Promethium has the symbol Pm.,element_symb,Promethium has the symbol Pm.,Tantalum has the symbol Ta.,1,1,TT,blah,BA
Iron has the symbol Os blah Phosphorus has the symbol Se.,element_symb,Phosphorus has the symbol Se.,Iron has the symbol Os.,0,0,FF,blah,BA
The city of Acapulco de Juarez is in Mexico blah the city of Xiaogan is in Nigeria.,cities,The city of Acapulco de Juarez is in Mexico.,The city of Xiaogan is in Nigeria.,1,0,TF,blah,AB
The city of Kalininskiy is in Russia blah the city of Matsuyama is in Poland.,cities,The city of Matsuyama is in Poland.,The city of Kalininskiy is in Russia.,0,1,FT,blah,BA
Radium has the symbol Pr blah Indium has the symbol In.,element_symb,Radium has the symbol Pr.,Indium has the symbol In.,0,1,FT,blah,AB
The city of Arak is in Iran blah the city of General Santos is in the Philippines.,cities,The city of General Santos is in the Philippines.,The city of Arak is in Iran.,1,1,TT,blah,BA
The whale is a amphibian blah the rabbit is a mammal.,animal_class,The whale is a amphibian.,The rabbit is a mammal.,0,1,FT,blah,AB
The deer is a reptile blah the kangaroo is a reptile.,animal_class,The kangaroo is a reptile.,The deer is a reptile.,0,0,FF,blah,BA
The city of Kuala Lumpur is in Côte d'Ivoire blah the city of Pretoria is in South Africa.,cities,The city of Kuala Lumpur is in Côte d'Ivoire.,The city of Pretoria is in South Africa.,0,1,FT,blah,AB
The tiger is a amphibian blah the hedgehog is a mammal.,animal_class,The hedgehog is a mammal.,The tiger is a amphibian.,1,0,TF,blah,BA
The Spanish word 'grupo' means 'group' blah the Spanish word 'semilla' means 'bear'.,sp_en_trans,The Spanish word 'semilla' means 'bear'.,The Spanish word 'grupo' means 'group'.,0,1,FT,blah,BA
The Spanish word 'gato' means 'cat' blah the Spanish word 'vender' means 'to sell'.,sp_en_trans,The Spanish word 'vender' means 'to sell'.,The Spanish word 'gato' means 'cat'.,1,1,TT,blah,BA
Dysprosium has the symbol Dy blah Cesium has the symbol Cs.,element_symb,Dysprosium has the symbol Dy.,Cesium has the symbol Cs.,1,1,TT,blah,AB
The goldfish is a mollusk blah the cow is a bird.,animal_class,The goldfish is a mollusk.,The cow is a bird.,0,0,FF,blah,AB
George Washington Carver lived in the U.S blah Shinya Yamanaka lived in Japan.,inventors,Shinya Yamanaka lived in Japan.,George Washington Carver lived in the U.S.,1,1,TT,blah,BA
The Spanish word 'piel' means 'skin' blah the Spanish word 'belleza' means 'beauty'.,sp_en_trans,The Spanish word 'piel' means 'skin'.,The Spanish word 'belleza' means 'beauty'.,1,1,TT,blah,AB
The Spanish word 'hola' means 'train' blah the Spanish word 'arena' means 'sand'.,sp_en_trans,The Spanish word 'hola' means 'train'.,The Spanish word 'arena' means 'sand'.,0,1,FT,blah,AB
The city of Lubumbashi is in Chile blah the city of Hanoi is in Vietnam.,cities,The city of Hanoi is in Vietnam.,The city of Lubumbashi is in Chile.,1,0,TF,blah,BA
The axolotl is a fish blah the horse is a fish.,animal_class,The horse is a fish.,The axolotl is a fish.,0,0,FF,blah,BA
Lanthanum has the symbol La blah Technetium has the symbol Tc.,element_symb,Lanthanum has the symbol La.,Technetium has the symbol Tc.,1,1,TT,blah,AB
The Spanish word 'construir' means 'to swim' blah the Spanish word 'jugar' means 'leg'.,sp_en_trans,The Spanish word 'jugar' means 'leg'.,The Spanish word 'construir' means 'to swim'.,0,0,FF,blah,BA
The Spanish word 'presente' means 'problem' blah the Spanish word 'imaginar' means 'to imagine'.,sp_en_trans,The Spanish word 'presente' means 'problem'.,The Spanish word 'imaginar' means 'to imagine'.,0,1,FT,blah,AB
Nickel has the symbol Os blah Krypton has the symbol Kr.,element_symb,Nickel has the symbol Os.,Krypton has the symbol Kr.,0,1,FT,blah,AB
The skunk is a mammal blah the camel is a crustacean.,animal_class,The camel is a crustacean.,The skunk is a mammal.,0,1,FT,blah,BA
Charles Goodyear lived in the U.S blah Richard Leach Maddox lived in Sweden/the U.S.,inventors,Charles Goodyear lived in the U.S.,Richard Leach Maddox lived in Sweden/the U.S.,1,0,TF,blah,AB
The city of Gaziantep is in Turkey blah the city of Madurai is in Yemen.,cities,The city of Gaziantep is in Turkey.,The city of Madurai is in Yemen.,1,0,TF,blah,AB
The city of Maceio is in Brazil blah the city of Yerevan is in Armenia.,cities,The city of Yerevan is in Armenia.,The city of Maceio is in Brazil.,1,1,TT,blah,BA
Rudolf Diesel lived in Germany blah Willis Carrier lived in Switzerland.,inventors,Willis Carrier lived in Switzerland.,Rudolf Diesel lived in Germany.,0,1,FT,blah,BA
James Murray Spangler lived in the U.S blah Percy Spencer lived in Russia.,inventors,James Murray Spangler lived in the U.S.,Percy Spencer lived in Russia.,1,0,TF,blah,AB
The shark is a cnidarian blah the hippopotamus is a mollusk.,animal_class,The hippopotamus is a mollusk.,The shark is a cnidarian.,0,0,FF,blah,BA
The city of Siping is in China blah the city of Nagoya is in the Dominican Republic.,cities,The city of Siping is in China.,The city of Nagoya is in the Dominican Republic.,1,0,TF,blah,AB
Igor Tamm lived in Russia blah Charles Francis Richter lived in the U.S.,inventors,Igor Tamm lived in Russia.,Charles Francis Richter lived in the U.S.,1,1,TT,blah,AB
The Spanish word 'hombro' means 'shoulder' blah the Spanish word 'enviar' means 'city'.,sp_en_trans,The Spanish word 'hombro' means 'shoulder'.,The Spanish word 'enviar' means 'city'.,1,0,TF,blah,AB
The Spanish word 'hueso' means 'bone' blah the Spanish word 'coche' means 'month'.,sp_en_trans,The Spanish word 'coche' means 'month'.,The Spanish word 'hueso' means 'bone'.,0,1,FT,blah,BA
Arthur Fry lived in the U.S blah Édouard-Léon Scott de Martinville lived in France.,inventors,Édouard-Léon Scott de Martinville lived in France.,Arthur Fry lived in the U.S.,1,1,TT,blah,BA
Boron has the symbol B blah Phosphorus has the symbol Se.,element_symb,Boron has the symbol B.,Phosphorus has the symbol Se.,1,0,TF,blah,AB
The city of Johannesburg is in India blah the city of Bandar Lampung is in Lithuania.,cities,The city of Bandar Lampung is in Lithuania.,The city of Johannesburg is in India.,0,0,FF,blah,BA
Charles Babbage lived in the U.K blah James Watt lived in Finland.,inventors,James Watt lived in Finland.,Charles Babbage lived in the U.K.,0,1,FT,blah,BA
The city of Denpasar is in Indonesia blah the city of Salta is in Argentina.,cities,The city of Denpasar is in Indonesia.,The city of Salta is in Argentina.,1,1,TT,blah,AB
The raccoon is a mammal blah the tuna is a insect.,animal_class,The raccoon is a mammal.,The tuna is a insect.,1,0,TF,blah,AB
The city of Budapest is in Armenia blah the city of Algiers is in Algeria.,cities,The city of Algiers is in Algeria.,The city of Budapest is in Armenia.,1,0,TF,blah,BA
The Spanish word 'guardar' means 'to save' blah the Spanish word 'vecino' means 'neighbor'.,sp_en_trans,The Spanish word 'vecino' means 'neighbor'.,The Spanish word 'guardar' means 'to save'.,1,1,TT,blah,BA
The city of Linfen is in Uzbekistan blah the city of Guigang is in China.,cities,The city of Guigang is in China.,The city of Linfen is in Uzbekistan.,1,0,TF,blah,BA
The dog is a mammal blah the iguana is a reptile.,animal_class,The dog is a mammal.,The iguana is a reptile.,1,1,TT,blah,AB
