idx,statement,conjunctA,conjunctB,labelA,labelB,compound_label,n_parts
759,It is the case both that the city of Pretoria is in South Africa and that the city of Panzhihua is in the United Arab Emirates.,Pretoria / South Africa,Panzhihua / the United Arab Emirates,1,0,0,2
760,It is the case both that the city of Chisinau is in Moldova and that the city of Kotli is in Mexico.,Chisinau / Moldova,Kotli / Mexico,1,0,0,2
761,It is the case both that the city of Arequipa is in Peru and that the city of Novosibirsk is in China.,Arequipa / Peru,Novosibirsk / China,1,0,0,2
762,It is the case both that the city of Heze is in China and that the city of Fes is in Jamaica.,Heze / China,Fes / Jamaica,1,0,0,2
763,It is the case both that the city of Aleppo is in Syria and that the city of Calgary is in Turkey.,Aleppo / Syria,Calgary / Turkey,1,0,0,2
764,It is the case both that the city of Port Harcourt is in Nigeria and that the city of Basrah is in India.,Port Harcourt / Nigeria,Basrah / India,1,0,0,2
765,It is the case both that the city of Malang is in Indonesia and that the city of Sharjah is in South Korea.,Malang / Indonesia,Sharjah / South Korea,1,0,0,2
766,It is the case both that the city of Kinshasa is in the Democratic Republic of the Congo and that the city of Kharkiv is in China.,Kinshasa / the Democratic Republic of the Congo,Kharkiv / China,1,0,0,2
767,It is the case both that the city of Chuzhou is in China and that the city of Taguig is in India.,Chuzhou / China,Taguig / India,1,0,0,2
768,It is the case both that the city of Lviv is in Ukraine and that the city of Astrakhan is in Saudi Arabia.,Lviv / Ukraine,Astrakhan / Saudi Arabia,1,0,0,2
769,It is the case both that the city of Huangshi is in China and that the city of Mar del Plata is in China.,Huangshi / China,Mar del Plata / China,1,0,0,2
770,It is the case both that the city of Osaka is in Japan and that the city of Aparecida de Goiania is in Russia.,Osaka / Japan,Aparecida de Goiania / Russia,1,0,0,2
771,It is the case both that the city of Sarajevo is in Bosnia and Herzegovina and that the city of Bahcelievler is in Nigeria.,Sarajevo / Bosnia and Herzegovina,Bahcelievler / Nigeria,1,0,0,2
772,It is the case both that the city of Zhanjiang is in China and that the city of Sokoto is in Canada.,Zhanjiang / China,Sokoto / Canada,1,0,0,2
773,It is the case both that the city of Helsinki is in Finland and that the city of Yongzhou is in Iran.,Helsinki / Finland,Yongzhou / Iran,1,0,0,2
774,It is the case both that the city of Durban is in South Africa and that the city of Stockholm is in China.,Durban / South Africa,Stockholm / China,1,0,0,2
775,It is the case both that the city of Peshawar is in Pakistan and that the city of Seattle is in China.,Peshawar / Pakistan,Seattle / China,1,0,0,2
776,It is the case both that the city of Naberezhnyye Chelny is in Russia and that the city of Ar Raqqah is in China.,Naberezhnyye Chelny / Russia,Ar Raqqah / China,1,0,0,2
777,It is the case both that the city of Xinyang is in China and that the city of Maracaibo is in China.,Xinyang / China,Maracaibo / China,1,0,0,2
778,It is the case both that the city of Bujumbura is in Burundi and that the city of Panshan is in India.,Bujumbura / Burundi,Panshan / India,1,0,0,2
779,It is the case both that the city of Ningbo is in China and that the city of Mar del Plata is in China.,Ningbo / China,Mar del Plata / China,1,0,0,2
780,It is the case both that the city of Bucaramanga is in Colombia and that the city of Wanning is in India.,Bucaramanga / Colombia,Wanning / India,1,0,0,2
781,It is the case both that the city of Huaihua is in China and that the city of Hamadan is in China.,Huaihua / China,Hamadan / China,1,0,0,2
782,It is the case both that the city of Aden is in Yemen and that the city of Quito is in China.,Aden / Yemen,Quito / China,1,0,0,2
783,It is the case both that the city of Goeteborg is in Sweden and that the city of Dandong is in India.,Goeteborg / Sweden,Dandong / India,1,0,0,2
784,It is the case both that the city of Bhayandar is in India and that the city of Kalininskiy is in South Korea.,Bhayandar / India,Kalininskiy / South Korea,1,0,0,2
785,It is the case both that the city of Santo Domingo Oeste is in the Dominican Republic and that the city of Hubli is in the United States.,Santo Domingo Oeste / the Dominican Republic,Hubli / the United States,1,0,0,2
786,It is the case both that the city of Shantou is in China and that the city of Bujumbura is in China.,Shantou / China,Bujumbura / China,1,0,0,2
787,It is the case both that the city of Sarajevo is in Bosnia and Herzegovina and that the city of Tianshui is in Iraq.,Sarajevo / Bosnia and Herzegovina,Tianshui / Iraq,1,0,0,2
788,It is the case both that the city of Kota Kinabalu is in Malaysia and that the city of Sanming is in Venezuela.,Kota Kinabalu / Malaysia,Sanming / Venezuela,1,0,0,2
789,It is the case both that the city of Hubli is in India and that the city of Daqing is in India.,Hubli / India,Daqing / India,1,0,0,2
790,It is the case both that the city of Jiangyin is in China and that the city of Malatya is in India.,Jiangyin / China,Malatya / India,1,0,0,2
791,It is the case both that the city of Tirunelveli is in India and that the city of Koeln is in Mexico.,Tirunelveli / India,Koeln / Mexico,1,0,0,2
792,It is the case both that the city of Aleppo is in Syria and that the city of Xuchang is in Italy.,Aleppo / Syria,Xuchang / Italy,1,0,0,2
793,It is the case both that the city of Vladivostok is in Russia and that the city of Bijie is in the Philippines.,Vladivostok / Russia,Bijie / the Philippines,1,0,0,2
794,It is the case both that the city of Sanaa is in Yemen and that the city of Borivli is in China.,Sanaa / Yemen,Borivli / China,1,0,0,2
795,It is the case both that the city of Osaka is in Japan and that the city of Mudanjiang is in Brazil.,Osaka / Japan,Mudanjiang / Brazil,1,0,0,2
796,It is the case both that the city of Goeteborg is in Sweden and that the city of Detroit is in Brazil.,Goeteborg / Sweden,Detroit / Brazil,1,0,0,2
797,It is the case both that the city of Bhilai is in India and that the city of Zhaoqing is in Tajikistan.,Bhilai / India,Zhaoqing / Tajikistan,1,0,0,2
798,It is the case both that the city of Asmara is in Eritrea and that the city of Huizhou is in Côte d'Ivoire.,Asmara / Eritrea,Huizhou / Côte d'Ivoire,1,0,0,2
799,It is the case both that the city of Naucalpan de Juarez is in Mexico and that the city of Kolhapur is in South Korea.,Naucalpan de Juarez / Mexico,Kolhapur / South Korea,1,0,0,2
800,It is the case both that the city of Kimhae is in South Korea and that the city of Nagoya is in China.,Kimhae / South Korea,Nagoya / China,1,0,0,2
801,It is the case both that the city of Nampula is in Mozambique and that the city of Jiaozhou is in Eritrea.,Nampula / Mozambique,Jiaozhou / Eritrea,1,0,0,2
802,It is the case both that the city of Anyang-si is in South Korea and that the city of Penza is in China.,Anyang-si / South Korea,Penza / China,1,0,0,2
803,It is the case both that the city of N'Djamena is in Chad and that the city of Qinhuangdao is in Mexico.,N'Djamena / Chad,Qinhuangdao / Mexico,1,0,0,2
804,It is the case both that the city of Munich is in Germany and that the city of Warangal is in Japan.,Munich / Germany,Warangal / Japan,1,0,0,2
805,It is the case both that the city of Mississauga is in Canada and that the city of Indore is in China.,Mississauga / Canada,Indore / China,1,0,0,2
806,It is the case both that the city of Al Mahallah al Kubra is in Egypt and that the city of Suizhou is in France.,Al Mahallah al Kubra / Egypt,Suizhou / France,1,0,0,2
807,It is the case both that the city of Hengyang is in China and that the city of Mbuji-Mayi is in Ukraine.,Hengyang / China,Mbuji-Mayi / Ukraine,1,0,0,2
808,It is the case both that the city of Kuantan is in Malaysia and that the city of Bhayandar is in Bangladesh.,Kuantan / Malaysia,Bhayandar / Bangladesh,1,0,0,2
809,It is the case both that the city of Handan is in China and that the city of Tomsk is in Turkey.,Handan / China,Tomsk / Turkey,1,0,0,2
810,It is the case both that the city of Sarajevo is in Bosnia and Herzegovina and that the city of Jiaozhou is in Eritrea.,Sarajevo / Bosnia and Herzegovina,Jiaozhou / Eritrea,1,0,0,2
811,It is the case both that the city of Karbala is in Iraq and that the city of Ar Raqqah is in China.,Karbala / Iraq,Ar Raqqah / China,1,0,0,2
812,It is the case both that the city of Beira is in Mozambique and that the city of Dnipro is in China.,Beira / Mozambique,Dnipro / China,1,0,0,2
813,It is the case both that the city of Mosul is in Iraq and that the city of Nanded is in Paraguay.,Mosul / Iraq,Nanded / Paraguay,1,0,0,2
814,It is the case both that the city of Omsk is in Russia and that the city of Feira de Santana is in China.,Omsk / Russia,Feira de Santana / China,1,0,0,2
815,It is the case both that the city of Tonghua is in China and that the city of Turin is in Malaysia.,Tonghua / China,Turin / Malaysia,1,0,0,2
816,It is the case both that the city of Matola is in Mozambique and that the city of Puning is in the United States.,Matola / Mozambique,Puning / the United States,1,0,0,2
817,It is the case both that the city of Zhanjiang is in China and that the city of Mersin is in India.,Zhanjiang / China,Mersin / India,1,0,0,2
818,It is the case both that the city of Kolhapur is in India and that the city of Warangal is in Japan.,Kolhapur / India,Warangal / Japan,1,0,0,2
819,It is the case both that the city of Santiago de Queretaro is in Mexico and that the city of Quito is in China.,Santiago de Queretaro / Mexico,Quito / China,1,0,0,2
820,It is the case both that the city of Tiruppur is in India and that the city of Thane is in Indonesia.,Tiruppur / India,Thane / Indonesia,1,0,0,2
821,It is the case both that the city of Zaozhuang is in China and that the city of Benoni is in China.,Zaozhuang / China,Benoni / China,1,0,0,2
822,It is the case both that the city of Istanbul is in Turkey and that the city of Wuwei is in Indonesia.,Istanbul / Turkey,Wuwei / Indonesia,1,0,0,2
823,It is the case both that the city of Fushun is in China and that the city of Shanghai is in Jordan.,Fushun / China,Shanghai / Jordan,1,0,0,2
824,It is the case both that the city of Naucalpan de Juarez is in Mexico and that the city of Lubumbashi is in Cambodia.,Naucalpan de Juarez / Mexico,Lubumbashi / Cambodia,1,0,0,2
825,It is the case both that the city of Tucson is in the United States and that the city of Saratov is in China.,Tucson / the United States,Saratov / China,1,0,0,2
826,It is the case both that the city of Sorocaba is in Brazil and that the city of Mexicali is in Morocco.,Sorocaba / Brazil,Mexicali / Morocco,1,0,0,2
827,It is the case both that the city of Faisalabad is in Pakistan and that the city of Tehran is in China.,Faisalabad / Pakistan,Tehran / China,1,0,0,2
828,It is the case both that the city of Kallakurichi is in India and that the city of South Tangerang is in Russia.,Kallakurichi / India,South Tangerang / Russia,1,0,0,2
829,It is the case both that the city of Yunfu is in China and that the city of San Miguel de Tucuman is in Sweden.,Yunfu / China,San Miguel de Tucuman / Sweden,1,0,0,2
830,It is the case both that the city of Busan is in South Korea and that the city of Huangshi is in South Korea.,Busan / South Korea,Huangshi / South Korea,1,0,0,2
831,It is the case both that the city of Meerut is in India and that the city of Kryvyy Rih is in China.,Meerut / India,Kryvyy Rih / China,1,0,0,2
832,It is the case both that the city of Belo Horizonte is in Brazil and that the city of Zapopan is in China.,Belo Horizonte / Brazil,Zapopan / China,1,0,0,2
833,It is the case both that the city of Sanaa is in Yemen and that the city of Kumamoto is in Indonesia.,Sanaa / Yemen,Kumamoto / Indonesia,1,0,0,2
834,It is the case both that the city of Incheon is in South Korea and that the city of Vijayawada is in Mozambique.,Incheon / South Korea,Vijayawada / Mozambique,1,0,0,2
835,It is the case both that the city of General Santos is in the Philippines and that the city of Navi Mumbai is in China.,General Santos / the Philippines,Navi Mumbai / China,1,0,0,2
836,It is the case both that the city of Ciudad Guayana is in Venezuela and that the city of Hefei is in the Dominican Republic.,Ciudad Guayana / Venezuela,Hefei / the Dominican Republic,1,0,0,2
837,It is the case both that the city of Mudanjiang is in China and that the city of Nanning is in the United States.,Mudanjiang / China,Nanning / the United States,1,0,0,2
838,It is the case both that the city of Almaty is in Kazakhstan and that the city of Guankou is in Saudi Arabia.,Almaty / Kazakhstan,Guankou / Saudi Arabia,1,0,0,2
839,It is the case both that the city of Antananarivo is in Madagascar and that the city of Bulawayo is in China.,Antananarivo / Madagascar,Bulawayo / China,1,0,0,2
840,It is the case both that the city of Ya'an is in China and that the city of Zhangjiagang is in Mexico.,Ya'an / China,Zhangjiagang / Mexico,1,0,0,2
841,It is the case both that the city of Pingliang is in China and that the city of Antalya is in Italy.,Pingliang / China,Antalya / Italy,1,0,0,2
842,It is the case both that the city of Gaziantep is in Turkey and that the city of Rui'an is in Russia.,Gaziantep / Turkey,Rui'an / Russia,1,0,0,2
843,It is the case both that the city of Lodz is in Poland and that the city of Addis Ababa is in Latvia.,Lodz / Poland,Addis Ababa / Latvia,1,0,0,2
844,It is the case both that the city of Vijayawada is in India and that the city of Krasnoyarsk is in Japan.,Vijayawada / India,Krasnoyarsk / Japan,1,0,0,2
845,It is the case both that the city of Warri is in Nigeria and that the city of Hanoi is in China.,Warri / Nigeria,Hanoi / China,1,0,0,2
846,It is the case both that the city of Tirunelveli is in India and that the city of Mumbai is in Nigeria.,Tirunelveli / India,Mumbai / Nigeria,1,0,0,2
847,It is the case both that the city of Aligarh is in India and that the city of Calgary is in Turkey.,Aligarh / India,Calgary / Turkey,1,0,0,2
848,It is the case both that the city of Seattle is in the United States and that the city of Sevastopol is in India.,Seattle / the United States,Sevastopol / India,1,0,0,2
849,It is the case both that the city of Maoming is in China and that the city of Ashgabat is in China.,Maoming / China,Ashgabat / China,1,0,0,2
850,It is the case both that the city of Abidjan is in Côte d'Ivoire and that the city of Lianyungang is in Japan.,Abidjan / Côte d'Ivoire,Lianyungang / Japan,1,0,0,2
851,It is the case both that the city of Jiangmen is in China and that the city of Tomsk is in Turkey.,Jiangmen / China,Tomsk / Turkey,1,0,0,2
852,It is the case both that the city of South Tangerang is in Indonesia and that the city of Qionghai is in Mexico.,South Tangerang / Indonesia,Qionghai / Mexico,1,0,0,2
853,It is the case both that the city of Palembang is in Indonesia and that the city of Warri is in Thailand.,Palembang / Indonesia,Warri / Thailand,1,0,0,2
854,It is the case both that the city of Subang Jaya is in Malaysia and that the city of Sendai is in Yemen.,Subang Jaya / Malaysia,Sendai / Yemen,1,0,0,2
855,It is the case both that the city of Oklahoma City is in the United States and that the city of Kampala is in the United States.,Oklahoma City / the United States,Kampala / the United States,1,0,0,2
856,It is the case both that the city of Bucheon-si is in South Korea and that the city of Okayama is in Mexico.,Bucheon-si / South Korea,Okayama / Mexico,1,0,0,2
857,It is the case both that the city of Jakarta is in Indonesia and that the city of Rawalpindi is in South Africa.,Jakarta / Indonesia,Rawalpindi / South Africa,1,0,0,2
858,It is the case both that the city of Shizuoka is in Japan and that the city of Wuhan is in India.,Shizuoka / Japan,Wuhan / India,1,0,0,2
859,It is the case both that the city of Sarajevo is in Bosnia and Herzegovina and that the city of Mumbai is in Nigeria.,Sarajevo / Bosnia and Herzegovina,Mumbai / Nigeria,1,0,0,2
860,It is the case both that the city of Yekaterinburg is in Russia and that the city of Seattle is in China.,Yekaterinburg / Russia,Seattle / China,1,0,0,2
861,It is the case both that the city of Tianshui is in China and that the city of Krakow is in Nigeria.,Tianshui / China,Krakow / Nigeria,1,0,0,2
862,It is the case both that the city of Kyiv is in Ukraine and that the city of Tlalpan is in China.,Kyiv / Ukraine,Tlalpan / China,1,0,0,2
863,It is the case both that the city of Bekasi is in Indonesia and that the city of Guigang is in Indonesia.,Bekasi / Indonesia,Guigang / Indonesia,1,0,0,2
864,It is the case both that the city of Serang is in Indonesia and that the city of Matsuyama is in China.,Serang / Indonesia,Matsuyama / China,1,0,0,2
865,It is the case both that the city of Huaibei is in China and that the city of Kotli is in Mexico.,Huaibei / China,Kotli / Mexico,1,0,0,2
866,It is the case both that the city of Nanchong is in China and that the city of Rostov-na-Donu is in China.,Nanchong / China,Rostov-na-Donu / China,1,0,0,2
867,It is the case both that the city of Sendai is in Japan and that the city of Beirut is in Japan.,Sendai / Japan,Beirut / Japan,1,0,0,2
868,It is the case both that the city of Beira is in Mozambique and that the city of Yongzhou is in Iran.,Beira / Mozambique,Yongzhou / Iran,1,0,0,2
869,It is the case both that the city of Karaj is in Iran and that the city of Johor Bahru is in Japan.,Karaj / Iran,Johor Bahru / Japan,1,0,0,2
870,It is the case both that the city of Yaroslavl is in Russia and that the city of Nuernberg is in Chad.,Yaroslavl / Russia,Nuernberg / Chad,1,0,0,2
871,It is the case both that the city of Yingkou is in China and that the city of Chongqing is in Brazil.,Yingkou / China,Chongqing / Brazil,1,0,0,2
872,It is the case both that the city of Grosszschocher is in Germany and that the city of Aracaju is in Cuba.,Grosszschocher / Germany,Aracaju / Cuba,1,0,0,2
873,It is the case both that the city of Uberlandia is in Brazil and that the city of Voronezh is in Poland.,Uberlandia / Brazil,Voronezh / Poland,1,0,0,2
874,It is the case both that the city of Cebu City is in the Philippines and that the city of Kaifeng is in Cameroon.,Cebu City / the Philippines,Kaifeng / Cameroon,1,0,0,2
875,It is the case both that the city of Nairobi is in Kenya and that the city of Mbuji-Mayi is in Ukraine.,Nairobi / Kenya,Mbuji-Mayi / Ukraine,1,0,0,2
876,It is the case both that the city of Bareilly is in India and that the city of Izhevsk is in Brazil.,Bareilly / India,Izhevsk / Brazil,1,0,0,2
877,It is the case both that the city of Nowrangapur is in India and that the city of Antalya is in Italy.,Nowrangapur / India,Antalya / Italy,1,0,0,2
878,It is the case both that the city of Las Pinas is in the Philippines and that the city of Wuzhou is in India.,Las Pinas / the Philippines,Wuzhou / India,1,0,0,2
879,It is the case both that the city of Kleinzschocher is in Germany and that the city of Juiz de Fora is in Jordan.,Kleinzschocher / Germany,Juiz de Fora / Jordan,1,0,0,2
880,It is the case both that the city of Cangzhou is in China and that the city of Karachi is in South Korea.,Cangzhou / China,Karachi / South Korea,1,0,0,2
881,It is the case both that the city of Da Nang is in Vietnam and that the city of Jamshedpur is in Madagascar.,Da Nang / Vietnam,Jamshedpur / Madagascar,1,0,0,2
882,It is the case both that the city of Phnom Penh is in Cambodia and that the city of Baghdad is in Malaysia.,Phnom Penh / Cambodia,Baghdad / Malaysia,1,0,0,2
883,It is the case both that the city of Shangrao is in China and that the city of Guangzhou is in India.,Shangrao / China,Guangzhou / India,1,0,0,2
884,It is the case both that the city of Maturin is in Venezuela and that the city of Kathmandu is in Iran.,Maturin / Venezuela,Kathmandu / Iran,1,0,0,2
885,It is the case both that the city of Maracaibo is in Venezuela and that the city of Zapopan is in China.,Maracaibo / Venezuela,Zapopan / China,1,0,0,2
886,It is the case both that the city of Minsk is in Belarus and that the city of Konya is in Saudi Arabia.,Minsk / Belarus,Konya / Saudi Arabia,1,0,0,2
887,It is the case both that the city of Antananarivo is in Madagascar and that the city of Guang'an is in the United States.,Antananarivo / Madagascar,Guang'an / the United States,1,0,0,2
888,It is the case both that the city of Bahcelievler is in Turkey and that the city of Munich is in Mexico.,Bahcelievler / Turkey,Munich / Mexico,1,0,0,2
889,It is the case both that the city of Chelyabinsk is in Russia and that the city of Makhachkala is in Mali.,Chelyabinsk / Russia,Makhachkala / Mali,1,0,0,2
890,It is the case both that the city of Arak is in Iran and that the city of Abu Ghurayb is in China.,Arak / Iran,Abu Ghurayb / China,1,0,0,2
891,It is the case both that the city of Jaboatao dos Guararapes is in Brazil and that the city of Guayaquil is in India.,Jaboatao dos Guararapes / Brazil,Guayaquil / India,1,0,0,2
892,It is the case both that the city of Bhayandar is in India and that the city of Queens is in Jordan.,Bhayandar / India,Queens / Jordan,1,0,0,2
893,It is the case both that the city of Duque de Caxias is in Brazil and that the city of Koeln is in Mexico.,Duque de Caxias / Brazil,Koeln / Mexico,1,0,0,2
894,It is the case both that the city of Ha'il is in Saudi Arabia and that the city of Astrakhan is in Saudi Arabia.,Ha'il / Saudi Arabia,Astrakhan / Saudi Arabia,1,0,0,2
895,It is the case both that the city of Pingliang is in China and that the city of Ciudad Guayana is in India.,Pingliang / China,Ciudad Guayana / India,1,0,0,2
896,It is the case both that the city of Luohe is in China and that the city of Shenyang is in Russia.,Luohe / China,Shenyang / Russia,1,0,0,2
897,It is the case both that the city of Victoria de Durango is in Mexico and that the city of Eskisehir is in South Korea.,Victoria de Durango / Mexico,Eskisehir / South Korea,1,0,0,2
898,It is the case both that the city of Abu Dhabi is in the United Arab Emirates and that the city of Weifang is in Vietnam.,Abu Dhabi / the United Arab Emirates,Weifang / Vietnam,1,0,0,2
899,It is the case both that the city of Pingliang is in China and that the city of Shivaji Nagar is in China.,Pingliang / China,Shivaji Nagar / China,1,0,0,2
900,It is the case both that the city of Salta is in Argentina and that the city of Nanning is in the United States.,Salta / Argentina,Nanning / the United States,1,0,0,2
901,It is the case both that the city of Recife is in Brazil and that the city of Zibo is in India.,Recife / Brazil,Zibo / India,1,0,0,2
902,It is the case both that the city of Johor Bahru is in Malaysia and that the city of Rourkela is in Mauritania.,Johor Bahru / Malaysia,Rourkela / Mauritania,1,0,0,2
903,It is the case both that the city of Santo Domingo Oeste is in the Dominican Republic and that the city of Jieyang is in Kazakhstan.,Santo Domingo Oeste / the Dominican Republic,Jieyang / Kazakhstan,1,0,0,2
904,It is the case both that the city of Mumbai is in India and that the city of Guankou is in Saudi Arabia.,Mumbai / India,Guankou / Saudi Arabia,1,0,0,2
905,It is the case both that the city of Jaboatao dos Guararapes is in Brazil and that the city of Ha'il is in Venezuela.,Jaboatao dos Guararapes / Brazil,Ha'il / Venezuela,1,0,0,2
906,It is the case both that the city of Muscat is in Oman and that the city of Fort Worth is in Malaysia.,Muscat / Oman,Fort Worth / Malaysia,1,0,0,2
907,It is the case both that the city of Zunyi is in China and that the city of Agadir is in Japan.,Zunyi / China,Agadir / Japan,1,0,0,2
908,It is the case both that the city of Maoming is in China and that the city of Gwalior is in South Korea.,Maoming / China,Gwalior / South Korea,1,0,0,2
909,It is the case both that the city of Sendai is in Japan and that the city of Kano is in Belarus.,Sendai / Japan,Kano / Belarus,1,0,0,2
910,It is the case both that the city of Bulawayo is in Zimbabwe and that the city of Xuchang is in Italy.,Bulawayo / Zimbabwe,Xuchang / Italy,1,0,0,2
911,It is the case both that the city of Bijie is in China and that the city of Suez is in Saudi Arabia.,Bijie / China,Suez / Saudi Arabia,1,0,0,2
912,It is the case both that the city of Malang is in Indonesia and that the city of Sevastopol is in India.,Malang / Indonesia,Sevastopol / India,1,0,0,2
913,It is the case both that the city of Kryvyy Rih is in Ukraine and that the city of Sokoto is in Canada.,Kryvyy Rih / Ukraine,Sokoto / Canada,1,0,0,2
914,It is the case both that the city of Najafgarh is in India and that the city of Bucharest is in Malaysia.,Najafgarh / India,Bucharest / Malaysia,1,0,0,2
915,It is the case both that the city of Zagreb is in Croatia and that the city of Kano is in Belarus.,Zagreb / Croatia,Kano / Belarus,1,0,0,2
916,It is the case both that the city of Nanded is in India and that the city of Grosszschocher is in China.,Nanded / India,Grosszschocher / China,1,0,0,2
917,It is the case both that the city of Accra is in Ghana and that the city of Novosibirsk is in China.,Accra / Ghana,Novosibirsk / China,1,0,0,2
918,It is the case both that the city of Las Pinas is in the Philippines and that the city of Tembisa is in India.,Las Pinas / the Philippines,Tembisa / India,1,0,0,2
919,It is the case both that the city of Vilnius is in Lithuania and that the city of Tembisa is in India.,Vilnius / Lithuania,Tembisa / India,1,0,0,2
920,It is the case both that the city of Shantou is in China and that the city of Antwerpen is in China.,Shantou / China,Antwerpen / China,1,0,0,2
921,It is the case both that the city of Jabalpur is in India and that the city of Luohe is in Cameroon.,Jabalpur / India,Luohe / Cameroon,1,0,0,2
922,It is the case both that the city of Zahedan is in Iran and that the city of Dakar is in Zimbabwe.,Zahedan / Iran,Dakar / Zimbabwe,1,0,0,2
923,It is the case both that the city of Seattle is in the United States and that the city of Gujranwala is in China.,Seattle / the United States,Gujranwala / China,1,0,0,2
924,It is the case both that the city of Guang'an is in China and that the city of Bengbu is in India.,Guang'an / China,Bengbu / India,1,0,0,2
925,It is the case both that the city of Jamshedpur is in India and that the city of Guayaquil is in India.,Jamshedpur / India,Guayaquil / India,1,0,0,2
926,It is the case both that the city of Conakry is in Guinea and that the city of Nanchang is in Uzbekistan.,Conakry / Guinea,Nanchang / Uzbekistan,1,0,0,2
927,It is the case both that the city of Bangkok is in Thailand and that the city of Dandong is in India.,Bangkok / Thailand,Dandong / India,1,0,0,2
928,It is the case both that the city of Baise is in China and that the city of Nouakchott is in Malaysia.,Baise / China,Nouakchott / Malaysia,1,0,0,2
929,It is the case both that the city of Maoming is in China and that the city of Nouakchott is in Malaysia.,Maoming / China,Nouakchott / Malaysia,1,0,0,2
930,It is the case both that the city of Zhangjiagang is in China and that the city of Qujing is in Venezuela.,Zhangjiagang / China,Qujing / Venezuela,1,0,0,2
931,It is the case both that the city of Kolhapur is in India and that the city of Omsk is in India.,Kolhapur / India,Omsk / India,1,0,0,2
932,It is the case both that the city of Ufa is in Russia and that the city of Duesseldorf is in Brazil.,Ufa / Russia,Duesseldorf / Brazil,1,0,0,2
933,It is the case both that the city of Petaling Jaya is in Malaysia and that the city of Kitakyushu is in Russia.,Petaling Jaya / Malaysia,Kitakyushu / Russia,1,0,0,2
934,It is the case both that the city of Ghaziabad is in India and that the city of Da Nang is in Italy.,Ghaziabad / India,Da Nang / Italy,1,0,0,2
935,It is the case both that the city of Kobe is in Japan and that the city of Ipoh is in Pakistan.,Kobe / Japan,Ipoh / Pakistan,1,0,0,2
936,It is the case both that the city of Oyo is in Nigeria and that the city of Kahriz is in China.,Oyo / Nigeria,Kahriz / China,1,0,0,2
937,It is the case both that the city of Kunshan is in China and that the city of Ahvaz is in the Philippines.,Kunshan / China,Ahvaz / the Philippines,1,0,0,2
938,It is the case both that the city of Pikine is in Senegal and that the city of Tijuana is in Argentina.,Pikine / Senegal,Tijuana / Argentina,1,0,0,2
939,It is the case both that the city of Ribeirao Preto is in Brazil and that the city of Bangkok is in Benin.,Ribeirao Preto / Brazil,Bangkok / Benin,1,0,0,2
940,It is the case both that the city of Daqing is in China and that the city of Lome is in Senegal.,Daqing / China,Lome / Senegal,1,0,0,2
941,It is the case both that the city of Mumbai is in India and that the city of Shaoguan is in Lebanon.,Mumbai / India,Shaoguan / Lebanon,1,0,0,2
942,It is the case both that the city of Bucheon-si is in South Korea and that the city of Jinan is in South Africa.,Bucheon-si / South Korea,Jinan / South Africa,1,0,0,2
943,It is the case both that the city of Porto Alegre is in Brazil and that the city of Deyang is in Egypt.,Porto Alegre / Brazil,Deyang / Egypt,1,0,0,2
944,It is the case both that the city of San Pedro Sula is in Honduras and that the city of Tolyatti is in China.,San Pedro Sula / Honduras,Tolyatti / China,1,0,0,2
945,It is the case both that the city of Ilorin is in Nigeria and that the city of Lilongwe is in China.,Ilorin / Nigeria,Lilongwe / China,1,0,0,2
946,It is the case both that the city of Novosibirsk is in Russia and that the city of Bucheon-si is in Morocco.,Novosibirsk / Russia,Bucheon-si / Morocco,1,0,0,2
947,It is the case both that the city of Mudanjiang is in China and that the city of Brasilia is in Iraq.,Mudanjiang / China,Brasilia / Iraq,1,0,0,2
948,It is the case both that the city of Shangrao is in China and that the city of Kotli is in Mexico.,Shangrao / China,Kotli / Mexico,1,0,0,2
949,It is the case both that the city of Jiangmen is in China and that the city of Jilin is in Germany.,Jiangmen / China,Jilin / Germany,1,0,0,2
950,It is the case both that the city of Tangshan is in China and that the city of Kunshan is in Iran.,Tangshan / China,Kunshan / Iran,1,0,0,2
951,It is the case both that the city of Hwaseong-si is in South Korea and that the city of Novosibirsk is in China.,Hwaseong-si / South Korea,Novosibirsk / China,1,0,0,2
952,It is the case both that the city of Ahmedabad is in India and that the city of Vilnius is in Mexico.,Ahmedabad / India,Vilnius / Mexico,1,0,0,2
953,It is the case both that the city of Xinyang is in China and that the city of Santiago de Queretaro is in China.,Xinyang / China,Santiago de Queretaro / China,1,0,0,2
954,It is the case both that the city of Can Tho is in Vietnam and that the city of Porto Alegre is in the Democratic Republic of the Congo.,Can Tho / Vietnam,Porto Alegre / the Democratic Republic of the Congo,1,0,0,2
955,It is the case both that the city of Rohini is in India and that the city of Makassar is in China.,Rohini / India,Makassar / China,1,0,0,2
956,It is the case both that the city of Niigata is in Japan and that the city of Xinyang is in Armenia.,Niigata / Japan,Xinyang / Armenia,1,0,0,2
957,It is the case both that the city of Kyiv is in Ukraine and that the city of Tebessa is in India.,Kyiv / Ukraine,Tebessa / India,1,0,0,2
958,It is the case both that the city of Queens is in the United States and that the city of Ordos is in India.,Queens / the United States,Ordos / India,1,0,0,2
959,It is the case both that the city of Curitiba is in Brazil and that the city of Kashgar is in Poland.,Curitiba / Brazil,Kashgar / Poland,1,0,0,2
960,It is the case both that the city of Hanzhong is in China and that the city of Ankara is in Sweden.,Hanzhong / China,Ankara / Sweden,1,0,0,2
