idx,statement,conjunctA,conjunctB,labelA,labelB,compound_label,n_parts
407,It is the case both that the Spanish word 'huevo' means 'egg' and that the Spanish word 'matar' means 'bread'.,huevo / egg,matar / bread,1,0,0,2
408,It is the case both that the Spanish word 'mariposa' means 'rose' and that the Spanish word 'orden' means 'old'.,mariposa / rose,orden / old,0,0,0,2
409,It is the case both that the Spanish word 'anillo' means 'to love' and that the Spanish word 'vaca' means 'cow'.,anillo / to love,vaca / cow,0,1,0,2
410,It is the case both that the Spanish word 'guardar' means 'to save' and that the Spanish word 'medio' means 'large'.,guardar / to save,medio / large,1,0,0,2
411,It is the case both that the Spanish word 'y' means 'and' and that the Spanish word 'recibir' means 'time'.,y / and,recibir / time,1,0,0,2
412,It is the case both that the Spanish word 'norte' means 'north' and that the Spanish word 'mundo' means 'zebra'.,norte / north,mundo / zebra,1,0,0,2
413,It is the case both that the Spanish word 'brazo' means 'arm' and that the Spanish word 'suficiente' means 'enough'.,brazo / arm,suficiente / enough,1,1,1,2
414,It is the case both that the Spanish word 'vaca' means 'cow' and that the Spanish word 'semana' means 'face'.,vaca / cow,semana / face,1,0,0,2
415,It is the case both that the Spanish word 'diez' means 'ten' and that the Spanish word 'ruido' means 'noise'.,diez / ten,ruido / noise,1,1,1,2
416,It is the case both that the Spanish word 'olor' means 'smell' and that the Spanish word 'olor' means 'smell'.,olor / smell,olor / smell,1,1,1,2
417,It is the case both that the Spanish word 'oso' means 'bear' and that the Spanish word 'pensar' means 'to think'.,oso / bear,pensar / to think,1,1,1,2
418,It is the case both that the Spanish word 'prueba' means 'test' and that the Spanish word 'plata' means 'silver'.,prueba / test,plata / silver,1,1,1,2
419,It is the case both that the Spanish word 'hielo' means 'ice' and that the Spanish word 'hielo' means 'ice'.,hielo / ice,hielo / ice,1,1,1,2
420,It is the case both that the Spanish word 'conjunto' means 'son' and that the Spanish word 'nada' means 'nothing'.,conjunto / son,nada / nothing,0,1,0,2
421,It is the case both that the Spanish word 'lanzar' means 'to throw' and that the Spanish word 'sol' means 'sun'.,lanzar / to throw,sol / sun,1,1,1,2
422,It is the case both that the Spanish word 'antes' means 'before' and that the Spanish word 'valle' means 'face'.,antes / before,valle / face,1,0,0,2
423,It is the case both that the Spanish word 'hola' means 'hello' and that the Spanish word 'industria' means 'industry'.,hola / hello,industria / industry,1,1,1,2
424,It is the case both that the Spanish word 'ocho' means 'too' and that the Spanish word 'pato' means 'wolf'.,ocho / too,pato / wolf,0,0,0,2
425,It is the case both that the Spanish word 'nombre' means 'name' and that the Spanish word 'suelo' means 'ground'.,nombre / name,suelo / ground,1,1,1,2
426,It is the case both that the Spanish word 'comer' means 'to eat' and that the Spanish word 'escuela' means 'school'.,comer / to eat,escuela / school,1,1,1,2
427,It is the case both that the Spanish word 'tres' means 'three' and that the Spanish word 'tercero' means 'third'.,tres / three,tercero / third,1,1,1,2
428,It is the case both that the Spanish word 'ocupado' means 'busy' and that the Spanish word 'luchar' means 'heat'.,ocupado / busy,luchar / heat,1,0,0,2
429,It is the case both that the Spanish word 'escribir' means 'to write' and that the Spanish word 'zorro' means 'shell'.,escribir / to write,zorro / shell,1,0,0,2
430,It is the case both that the Spanish word 'problema' means 'problem' and that the Spanish word 'ola' means 'wave'.,problema / problem,ola / wave,1,1,1,2
431,It is the case both that the Spanish word 'sol' means 'sun' and that the Spanish word 'dedo' means 'finger'.,sol / sun,dedo / finger,1,1,1,2
432,It is the case both that the Spanish word 'conjunto' means 'son' and that the Spanish word 'historia' means 'office'.,conjunto / son,historia / office,0,0,0,2
433,It is the case both that the Spanish word 'dientes' means 'hope' and that the Spanish word 'ventana' means 'half'.,dientes / hope,ventana / half,0,0,0,2
434,It is the case both that the Spanish word 'nada' means 'nothing' and that the Spanish word 'semilla' means 'seed'.,nada / nothing,semilla / seed,1,1,1,2
435,It is the case both that the Spanish word 'hielo' means 'ice' and that the Spanish word 'luz' means 'week'.,hielo / ice,luz / week,1,0,0,2
436,It is the case both that the Spanish word 'luz' means 'week' and that the Spanish word 'soldado' means 'soldier'.,luz / week,soldado / soldier,0,1,0,2
437,It is the case both that the Spanish word 'persona' means 'person' and that the Spanish word 'continuar' means 'coat'.,persona / person,continuar / coat,1,0,0,2
438,It is the case both that the Spanish word 'dientes' means 'hope' and that the Spanish word 'mercado' means 'market'.,dientes / hope,mercado / market,0,1,0,2
439,It is the case both that the Spanish word 'hombro' means 'shoulder' and that the Spanish word 'hola' means 'hello'.,hombro / shoulder,hola / hello,1,1,1,2
440,It is the case both that the Spanish word 'cinco' means 'five' and that the Spanish word 'grupo' means 'group'.,cinco / five,grupo / group,1,1,1,2
441,It is the case both that the Spanish word 'lugar' means 'place' and that the Spanish word 'resultado' means 'result'.,lugar / place,resultado / result,1,1,1,2
442,It is the case both that the Spanish word 'enemigo' means 'enemy' and that the Spanish word 'nada' means 'nothing'.,enemigo / enemy,nada / nothing,1,1,1,2
443,It is the case both that the Spanish word 'ballena' means 'whale' and that the Spanish word 'delgado' means 'thin'.,ballena / whale,delgado / thin,1,1,1,2
444,It is the case both that the Spanish word 'escribir' means 'to write' and that the Spanish word 'comer' means 'to eat'.,escribir / to write,comer / to eat,1,1,1,2
445,It is the case both that the Spanish word 'vaca' means 'cow' and that the Spanish word 'familia' means 'family'.,vaca / cow,familia / family,1,1,1,2
446,It is the case both that the Spanish word 'dibujar' means 'to draw' and that the Spanish word 'rojo' means 'red'.,dibujar / to draw,rojo / red,1,1,1,2
447,It is the case both that the Spanish word 'grande' means 'large' and that the Spanish word 'hueso' means 'bone'.,grande / large,hueso / bone,1,1,1,2
448,It is the case both that the Spanish word 'caer' means 'to fall' and that the Spanish word 'mariposa' means 'rose'.,caer / to fall,mariposa / rose,1,0,0,2
449,It is the case both that the Spanish word 'sol' means 'sun' and that the Spanish word 'imaginar' means 'to imagine'.,sol / sun,imaginar / to imagine,1,1,1,2
450,It is the case both that the Spanish word 'reloj' means 'clock' and that the Spanish word 'coche' means 'car'.,reloj / clock,coche / car,1,1,1,2
451,It is the case both that the Spanish word 'sol' means 'sun' and that the Spanish word 'fuego' means 'fire'.,sol / sun,fuego / fire,1,1,1,2
452,It is the case both that the Spanish word 'papel' means 'paper' and that the Spanish word 'perro' means 'dog'.,papel / paper,perro / dog,1,1,1,2
453,It is the case both that the Spanish word 'fuerza' means 'force' and that the Spanish word 'conjunto' means 'son'.,fuerza / force,conjunto / son,1,0,0,2
454,It is the case both that the Spanish word 'voz' means 'voice' and that the Spanish word 'enviar' means 'to send'.,voz / voice,enviar / to send,1,1,1,2
455,It is the case both that the Spanish word 'elefante' means 'spring' and that the Spanish word 'madera' means 'to have'.,elefante / spring,madera / to have,0,0,0,2
456,It is the case both that the Spanish word 'mapa' means 'map' and that the Spanish word 'mar' means 'sea'.,mapa / map,mar / sea,1,1,1,2
457,It is the case both that the Spanish word 'perro' means 'dog' and that the Spanish word 'conectar' means 'to connect'.,perro / dog,conectar / to connect,1,1,1,2
458,It is the case both that the Spanish word 'nuevo' means 'always' and that the Spanish word 'elegir' means 'to choose'.,nuevo / always,elegir / to choose,0,1,0,2
459,It is the case both that the Spanish word 'historia' means 'history' and that the Spanish word 'ocho' means 'too'.,historia / history,ocho / too,1,0,0,2
460,It is the case both that the Spanish word 'sol' means 'sun' and that the Spanish word 'viejo' means 'old'.,sol / sun,viejo / old,1,1,1,2
461,It is the case both that the Spanish word 'boca' means 'mouth' and that the Spanish word 'hermana' means 'sister'.,boca / mouth,hermana / sister,1,1,1,2
462,It is the case both that the Spanish word 'ver' means 'to see' and that the Spanish word 'papel' means 'paper'.,ver / to see,papel / paper,1,1,1,2
463,It is the case both that the Spanish word 'perro' means 'dog' and that the Spanish word 'diccionario' means 'dictionary'.,perro / dog,diccionario / dictionary,1,1,1,2
464,It is the case both that the Spanish word 'viento' means 'wind' and that the Spanish word 'rosa' means 'rose'.,viento / wind,rosa / rose,1,1,1,2
465,It is the case both that the Spanish word 'temperatura' means 'hand' and that the Spanish word 'herramienta' means 'tool'.,temperatura / hand,herramienta / tool,0,1,0,2
466,It is the case both that the Spanish word 'tienda' means 'insect' and that the Spanish word 'lista' means 'list'.,tienda / insect,lista / list,0,1,0,2
467,It is the case both that the Spanish word 'mano' means 'too' and that the Spanish word 'vida' means 'life'.,mano / too,vida / life,0,1,0,2
468,It is the case both that the Spanish word 'vender' means 'to sell' and that the Spanish word 'enviar' means 'to send'.,vender / to sell,enviar / to send,1,1,1,2
469,It is the case both that the Spanish word 'largo' means 'history' and that the Spanish word 'norte' means 'north'.,largo / history,norte / north,0,1,0,2
470,It is the case both that the Spanish word 'anillo' means 'to love' and that the Spanish word 'cabra' means 'money'.,anillo / to love,cabra / money,0,0,0,2
471,It is the case both that the Spanish word 'higo' means 'fig' and that the Spanish word 'semana' means 'face'.,higo / fig,semana / face,1,0,0,2
472,It is the case both that the Spanish word 'morir' means 'to die' and that the Spanish word 'ahora' means 'now'.,morir / to die,ahora / now,1,1,1,2
473,It is the case both that the Spanish word 'mar' means 'sea' and that the Spanish word 'padre' means 'special'.,mar / sea,padre / special,1,0,0,2
474,It is the case both that the Spanish word 'tercero' means 'third' and that the Spanish word 'voz' means 'voice'.,tercero / third,voz / voice,1,1,1,2
475,It is the case both that the Spanish word 'dibujar' means 'to draw' and that the Spanish word 'vender' means 'to sell'.,dibujar / to draw,vender / to sell,1,1,1,2
476,It is the case both that the Spanish word 'frase' means 'paper' and that the Spanish word 'oveja' means 'sheep'.,frase / paper,oveja / sheep,0,1,0,2
477,It is the case both that the Spanish word 'oro' means 'story' and that the Spanish word 'conejo' means 'rabbit'.,oro / story,conejo / rabbit,0,1,0,2
478,It is the case both that the Spanish word 'ahora' means 'now' and that the Spanish word 'crecer' means 'to grow'.,ahora / now,crecer / to grow,1,1,1,2
479,It is the case both that the Spanish word 'mapa' means 'map' and that the Spanish word 'clase' means 'class'.,mapa / map,clase / class,1,1,1,2
480,It is the case both that the Spanish word 'mil' means 'to eat' and that the Spanish word 'libro' means 'industry'.,mil / to eat,libro / industry,0,0,0,2
481,It is the case both that the Spanish word 'noche' means 'night' and that the Spanish word 'temprano' means 'early'.,noche / night,temprano / early,1,1,1,2
482,It is the case both that the Spanish word 'hablar' means 'to speak' and that the Spanish word 'clase' means 'class'.,hablar / to speak,clase / class,1,1,1,2
483,It is the case both that the Spanish word 'hermano' means 'silver' and that the Spanish word 'clave' means 'rose'.,hermano / silver,clave / rose,0,0,0,2
484,It is the case both that the Spanish word 'cuerpo' means 'body' and that the Spanish word 'herramienta' means 'tool'.,cuerpo / body,herramienta / tool,1,1,1,2
485,It is the case both that the Spanish word 'lista' means 'list' and that the Spanish word 'siete' means 'seven'.,lista / list,siete / seven,1,1,1,2
486,It is the case both that the Spanish word 'lugar' means 'place' and that the Spanish word 'papel' means 'paper'.,lugar / place,papel / paper,1,1,1,2
487,It is the case both that the Spanish word 'lento' means 'slow' and that the Spanish word 'poner' means 'whale'.,lento / slow,poner / whale,1,0,0,2
488,It is the case both that the Spanish word 'cocinero' means 'cook' and that the Spanish word 'pero' means 'but'.,cocinero / cook,pero / but,1,1,1,2
489,It is the case both that the Spanish word 'lanzar' means 'to throw' and that the Spanish word 'rosa' means 'rose'.,lanzar / to throw,rosa / rose,1,1,1,2
490,It is the case both that the Spanish word 'nombre' means 'name' and that the Spanish word 'herramienta' means 'tool'.,nombre / name,herramienta / tool,1,1,1,2
491,It is the case both that the Spanish word 'opuesta' means 'dress' and that the Spanish word 'gato' means 'large'.,opuesta / dress,gato / large,0,0,0,2
492,It is the case both that the Spanish word 'uno' means 'one' and that the Spanish word 'sentir' means 'to build'.,uno / one,sentir / to build,1,0,0,2
493,It is the case both that the Spanish word 'potencia' means 'power' and that the Spanish word 'nombre' means 'name'.,potencia / power,nombre / name,1,1,1,2
494,It is the case both that the Spanish word 'esclavo' means 'slave' and that the Spanish word 'estrella' means 'star'.,esclavo / slave,estrella / star,1,1,1,2
495,It is the case both that the Spanish word 'directo' means 'to eat' and that the Spanish word 'izquierda' means 'never'.,directo / to eat,izquierda / never,0,0,0,2
496,It is the case both that the Spanish word 'escribir' means 'to write' and that the Spanish word 'peligro' means 'danger'.,escribir / to write,peligro / danger,1,1,1,2
497,It is the case both that the Spanish word 'hombro' means 'shoulder' and that the Spanish word 'perro' means 'dog'.,hombro / shoulder,perro / dog,1,1,1,2
498,It is the case both that the Spanish word 'caminar' means 'to walk' and that the Spanish word 'oveja' means 'sheep'.,caminar / to walk,oveja / sheep,1,1,1,2
499,It is the case both that the Spanish word 'bueno' means 'good' and that the Spanish word 'llevar' means 'end'.,bueno / good,llevar / end,1,0,0,2
